page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,ダム,別名,動物,名前の謂れ,国,国内位置,平均流量,所在地,橋・トンネル,水源,水源の標高,流入・合流先,流入元,流域面積,観光地,読み,長さ
1470431,石屋川,36572,10171,False,1,,,,,,,,,,,,,,,,,,
1470658,子牙河,27309,7515,False,1,,,,,,,,,,,,,,,,,,
1470685,フ陽河,28213,8013,False,1,49,0,9,0,0,2,0,0,20,0,7,0,3,2,1,0,3,2
1470706,コ沱河,27788,7720,False,1,,,,,,,,,,,,,,,,,,
1471898,アレキナイ川,51213,8392,False,1,15,0,1,1,0,0,0,0,5,0,2,0,6,0,0,0,0,0
1472050,坂内川,31841,7861,False,1,,,,,,,,,,,,,,,,,,
1472236,ラン河,32413,10801,False,1,,,,,,,,,,,,,,,,,,
1473354,粕川 (岐阜県),29896,7240,False,1,26,0,0,0,0,1,0,0,5,1,7,1,3,6,0,0,1,1
1478995,ヴェトルガ川,30529,8242,False,1,,,,,,,,,,,,,,,,,,
1479011,論田川 (岐阜県),28201,7314,False,1,,,,,,,,,,,,,,,,,,
1479138,ヴォルホフ川,41179,12643,False,1,,,,,,,,,,,,,,,,,,
1479754,大江川 (岐阜市),37315,9779,False,1,,,,,,,,,,,,,,,,,,
1482113,矢那川,29607,7973,False,1,,,,,,,,,,,,,,,,,,
1482143,ロヴァチ川,37018,9048,False,1,,,,,,,,,,,,,,,,,,
1482166,ムスタ川,29020,7345,False,1,,,,,,,,,,,,,,,,,,
1482204,トヴェルツァ川,32987,8811,False,1,,,,,,,,,,,,,,,,,,
1483380,ヴェリーカヤ川,29023,7362,False,1,,,,,,,,,,,,,,,,,,
1483393,アバカン川,29297,7616,False,1,,,,,,,,,,,,,,,,,,
1483420,モクシャー川,30067,7706,False,1,,,,,,,,,,,,,,,,,,
1483434,コトロスリ川,29205,7574,False,1,,,,,,,,,,,,,,,,,,
1483455,ヴォロネジ川,28771,7557,False,1,,,,,,,,,,,,,,,,,,
1483515,プレゴリャ川,39105,10214,False,1,,,,,,,,,,,,,,,,,,
1483543,アングラパ川,35750,9609,False,1,,,,,,,,,,,,,,,,,,
1483920,ペリト・モレノ氷河,29185,9692,False,0,,,,,,,,,,,,,,,,,,
1487878,寺島川,46792,13929,False,0,,,,,,,,,,,,,,,,,,
1490822,ウルバンバ川,32190,8949,False,1,,,,,,,,,,,,,,,,,,
1491685,夜明島川,27477,7387,False,0,,,,,,,,,,,,,,,,,,
1491708,熊沢川,26081,6731,False,0,,,,,,,,,,,,,,,,,,
1491747,大湯川,28532,7348,False,1,,,,,,,,,,,,,,,,,,
1491770,小坂川 (秋田県),27990,6909,False,1,,,,,,,,,,,,,,,,,,
1492523,スヴィリ川,36045,9463,False,1,,,,,,,,,,,,,,,,,,
1492991,川浦川,28134,7188,False,1,,,,,,,,,,,,,,,,,,
1497004,江合川,182956,44589,False,1,,,,,,,,,,,,,,,,,,
1497984,アフトゥバ川,30374,8010,False,1,,,,,,,,,,,,,,,,,,
1501344,アラス川,38263,10136,False,1,,,,,,,,,,,,,,,,,,
1504456,馬瀬川,30498,7887,False,1,,,,,,,,,,,,,,,,,,
1507024,ウィンド川 (ワイオミング州),27218,6955,False,0,,,,,,,,,,,,,,,,,,
1509841,ヤムナー川,41214,11567,False,1,,,,,,,,,,,,,,,,,,
1513049,五六川,30475,7460,False,1,,,,,,,,,,,,,,,,,,
1514519,都賀川,32254,9207,False,1,,,,,,,,,,,,,,,,,,
1516168,天王川 (岐阜県),31330,8049,False,1,,,,,,,,,,,,,,,,,,
1516308,アルティボニット川,41555,9999,False,1,,,,,,,,,,,,,,,,,,
1517026,糸貫川,32627,8578,False,1,,,,,,,,,,,,,,,,,,
1517643,大安寺川,28945,7594,False,1,,,,,,,,,,,,,,,,,,
1517941,白瀬氷河,21844,6168,False,0,,,,,,,,,,,,,,,,,,
1518275,犬丸川,28295,6887,False,1,,,,,,,,,,,,,,,,,,
1519175,石田川 (岐阜県),29875,7712,False,1,,,,,,,,,,,,,,,,,,
1520179,メタウロ川,30380,8287,False,1,,,,,,,,,,,,,,,,,,
1520420,晋江,24882,6862,False,0,,,,,,,,,,,,,,,,,,
1521938,野田川 (兵庫県),32987,8034,False,1,,,,,,,,,,,,,,,,,,
1523186,中津川 (岐阜県),34361,8393,False,1,,,,,,,,,,,,,,,,,,
1523382,杭瀬川,36483,9004,False,1,,,,,,,,,,,,,,,,,,
1524531,バッファロー・バイユー,32060,11864,False,0,,,,,,,,,,,,,,,,,,
1524545,新郷瀬川,27528,6966,False,1,,,,,,,,,,,,,,,,,,
1525212,津屋川,35978,9157,False,1,,,,,,,,,,,,,,,,,,
1525992,吉田川 (関市),30336,7539,False,1,,,,,,,,,,,,,,,,,,
1526074,鷲敷ライン,24676,6816,False,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0
1527778,マグダレナ川,27783,7474,False,1,,,,,,,,,,,,,,,,,,
1528882,ウカヤリ川,27110,8641,False,1,,,,,,,,,,,,,,,,,,
1531150,阿木川,30626,7402,False,1,,,,,,,,,,,,,,,,,,
1531333,宮田川 (茨城県),30237,7640,False,1,,,,,,,,,,,,,,,,,,
1531849,平野井川,31531,7765,False,1,,,,,,,,,,,,,,,,,,
1534703,金倉川,34712,8821,False,1,,,,,,,,,,,,,,,,,,
1536491,相川 (岐阜県),30502,7491,False,1,,,,,,,,,,,,,,,,,,
1538724,ツァボ川,21945,5784,False,0,,,,,,,,,,,,,,,,,,
1543648,大江川 (海津市),31918,8115,False,1,,,,,,,,,,,,,,,,,,
1544383,神淵川,26231,6787,False,1,,,,,,,,,,,,,,,,,,
1548086,太田川 (和歌山県),29958,7551,False,1,16,0,0,0,0,1,0,0,4,0,3,0,2,3,1,0,1,1
1551598,牛淵川,29182,7306,False,1,,,,,,,,,,,,,,,,,,
1552128,諏訪川 (九州),27502,7405,False,0,,,,,,,,,,,,,,,,,,
1552197,雪浦川,30177,9860,False,1,,,,,,,,,,,,,,,,,,
1552198,神浦川,26686,8426,False,1,,,,,,,,,,,,,,,,,,
1552368,前川 (石川県),35005,9138,False,1,,,,,,,,,,,,,,,,,,
1552472,安比川,30755,7410,False,1,,,,,,,,,,,,,,,,,,
1553338,斜里川,45125,9237,False,1,,,,,,,,,,,,,,,,,,
1554185,祓川 (三重県),30038,7426,False,1,,,,,,,,,,,,,,,,,,
1555894,土師川 (京都府),32947,8036,False,1,,,,,,,,,,,,,,,,,,
1556151,ダナ氷河,24100,6633,False,0,,,,,,,,,,,,,,,,,,
1556180,メール・ド・グラース氷河,24880,6836,False,0,,,,,,,,,,,,,,,,,,
1556298,竹田川 (兵庫県・京都府),31788,7537,False,1,,,,,,,,,,,,,,,,,,
1559310,矢落川,31181,7800,False,1,,,,,,,,,,,,,,,,,,
1563007,オニックス川,23654,7177,False,0,,,,,,,,,,,,,,,,,,
1563213,厳木川,30008,7331,False,1,,,,,,,,,,,,,,,,,,
1563412,徳須恵川,30349,7683,False,1,,,,,,,,,,,,,,,,,,
1564791,ヴァルノウ川,32124,7987,False,1,,,,,,,,,,,,,,,,,,
1565218,バルグジン川,25031,6649,False,0,,,,,,,,,,,,,,,,,,
1565237,上アンガラ川,24499,6398,False,0,,,,,,,,,,,,,,,,,,
1565250,イルクート川,28706,7278,False,1,,,,,,,,,,,,,,,,,,
1568164,オネガ川,29655,7961,False,1,,,,,,,,,,,,,,,,,,
1568459,ヴイグ川,22720,6059,False,1,,,,,,,,,,,,,,,,,,
1568468,ケミ川 (ロシア),24265,6563,False,1,23,0,3,0,0,4,1,1,1,0,2,1,3,5,1,0,0,1
1569518,神崎川 (千葉県),30497,8203,False,1,,,,,,,,,,,,,,,,,,
1570130,牛津川,30169,7533,False,1,24,0,0,0,0,0,0,0,9,0,4,1,3,6,0,0,1,0
1570202,シェナンドー川,28585,8219,False,0,,,,,,,,,,,,,,,,,,
1570905,グゼノー川,21521,6267,False,0,,,,,,,,,,,,,,,,,,
1571871,穂別川,57351,9683,False,1,,,,,,,,,,,,,,,,,,
1573865,郡川,28954,9484,False,1,,,,,,,,,,,,,,,,,,
1573866,川棚川,34084,10384,False,1,,,,,,,,,,,,,,,,,,
1573867,伊佐ノ浦川,26496,8078,False,1,,,,,,,,,,,,,,,,,,
1574506,水原川,23569,6467,False,0,,,,,,,,,,,,,,,,,,
1574533,祓川 (福島市),27378,7487,False,0,,,,,,,,,,,,,,,,,,
1574542,八反田川,25540,6863,False,0,,,,,,,,,,,,,,,,,,
1574923,鳥羽川 (福井県),28775,7000,False,1,,,,,,,,,,,,,,,,,,
1578637,堅田川,28857,7364,False,1,,,,,,,,,,,,,,,,,,
1579328,立牛川,57893,9612,False,1,,,,,,,,,,,,,,,,,,
1579424,生田原川,57544,9677,False,1,,,,,,,,,,,,,,,,,,
1580248,喜茂別川,58067,9792,False,1,,,,,,,,,,,,,,,,,,
1582322,モタグァ川,29045,7589,False,1,,,,,,,,,,,,,,,,,,
1583432,パシオン川,32261,8011,False,1,21,0,1,0,0,2,1,1,2,0,3,0,3,0,1,6,0,1
1583676,サリナス川 (グアテマラ),36115,9017,False,1,,,,,,,,,,,,,,,,,,
1587908,サイゴン川,29504,7329,False,1,,,,,,,,,,,,,,,,,,
1589354,モパン川,25502,7395,False,0,,,,,,,,,,,,,,,,,,
1592536,ぶつぶつ川,33668,8429,False,1,,,,,,,,,,,,,,,,,,
1593959,炭川,37475,9293,False,2,,,,,,,,,,,,,,,,,,
1596650,良才川,31608,7521,False,2,,,,,,,,,,,,,,,,,,
1596848,リトルミズーリ川 (ノースダコタ州),34071,8454,False,0,,,,,,,,,,,,,,,,,,
1600125,佐見川 (岐阜県),27391,7009,False,1,,,,,,,,,,,,,,,,,,
1605306,杉原川 (兵庫県),30151,7695,False,1,,,,,,,,,,,,,,,,,,
1606965,漓江,76422,14224,False,1,45,0,10,0,0,1,0,0,17,0,4,0,6,2,0,1,2,2
1608149,盆唐川,31130,7271,False,2,,,,,,,,,,,,,,,,,,
1609511,巴川 (豊川水系),28006,6941,False,1,,,,,,,,,,,,,,,,,,
1610613,道保川,24148,6465,False,0,,,,,,,,,,,,,,,,,,
1610781,八瀬川,33780,7999,False,1,13,0,0,0,0,1,0,0,4,1,2,0,2,0,0,0,1,2
1611775,吉田川 (北海道),31643,7532,False,1,,,,,,,,,,,,,,,,,,
1613517,御幣川,35477,9034,False,1,,,,,,,,,,,,,,,,,,
1613600,安楽川 (三重県),32837,8037,False,1,,,,,,,,,,,,,,,,,,
1614502,世界三大河川,27307,7473,False,0,,,,,,,,,,,,,,,,,,
1615079,白沢川 (宮城県),27367,7967,False,1,,,,,,,,,,,,,,,,,,
1615381,紅葉川 (東京都中央区),23561,6271,False,0,,,,,,,,,,,,,,,,,,
1615837,尻無川 (大阪府),38433,10065,False,1,,,,,,,,,,,,,,,,,,
1616120,大江川 (名古屋市),38575,11132,False,1,,,,,,,,,,,,,,,,,,
1616125,尾白川,46110,9646,False,1,,,,,,,,,,,,,,,,,,
1617056,渋田川,31160,6892,False,1,,,,,,,,,,,,,,,,,,
1618719,中川川,34839,8109,False,1,,,,,,,,,,,,,,,,,,
1619430,インゴダ川,29076,7097,False,1,,,,,,,,,,,,,,,,,,
1619552,ヤコブスハブン氷河,22014,6116,False,0,,,,,,,,,,,,,,,,,,
1619558,サリスベリー氷河,23140,6561,False,0,,,,,,,,,,,,,,,,,,
1619562,クヌート・ラスムッセン氷河,22896,6306,False,0,,,,,,,,,,,,,,,,,,
1619573,チャンパーリン氷河,22013,6153,False,0,,,,,,,,,,,,,,,,,,
1619576,ハラルド・モルトケ氷河,23682,6418,False,0,,,,,,,,,,,,,,,,,,
1619660,用木沢,31162,7678,False,1,,,,,,,,,,,,,,,,,,
1622168,ザルツァハ川,32457,8070,False,1,,,,,,,,,,,,,,,,,,
1624565,ウダ川,32360,7801,False,1,,,,,,,,,,,,,,,,,,
1626026,虻川,27663,7382,False,1,19,0,0,0,0,0,0,0,2,3,2,0,4,0,0,7,1,0
1627787,マンサナーレス川,30158,7691,False,1,,,,,,,,,,,,,,,,,,
1629373,ウルミ川,24511,6330,False,1,,,,,,,,,,,,,,,,,,
1629875,ウィニペグ川,22520,6078,False,0,,,,,,,,,,,,,,,,,,
1630108,チャヤ川 (レナ川水系),28661,8390,False,1,74,0,1,0,0,3,0,1,2,0,2,0,3,60,1,0,0,1
1630452,東条川,35919,8930,False,1,,,,,,,,,,,,,,,,,,
1632006,トゥグル川,27719,6962,False,1,,,,,,,,,,,,,,,,,,
1633086,曽根崎川,25451,6784,False,0,,,,,,,,,,,,,,,,,,
1634615,中村川 (足柄上郡),28581,6982,False,1,,,,,,,,,,,,,,,,,,
1636052,小田川 (倉敷市児島),31053,7298,False,1,,,,,,,,,,,,,,,,,,
1636543,江迎川,28243,8269,False,1,,,,,,,,,,,,,,,,,,
1639017,志佐川,27371,7605,False,1,,,,,,,,,,,,,,,,,,
1640116,小森川 (長崎県),26624,7854,False,1,,,,,,,,,,,,,,,,,,
1641276,エドワード川,27200,7137,False,1,,,,,,,,,,,,,,,,,,
1643689,打樋川 (徳島市),29866,7196,False,1,,,,,,,,,,,,,,,,,,
1645261,長与川,32540,10801,False,1,,,,,,,,,,,,,,,,,,
1645755,レッド川 (ネルソン川水系),39014,9936,False,1,,,,,,,,,,,,,,,,,,
1647326,八郎川,28221,8416,False,1,,,,,,,,,,,,,,,,,,
1647366,住吉川 (大分県),31392,7955,False,1,,,,,,,,,,,,,,,,,,
1647803,新井田川,28620,7592,False,1,,,,,,,,,,,,,,,,,,
1648283,汾河,29620,7927,False,1,,,,,,,,,,,,,,,,,,
1649877,佐須川,29738,8868,False,1,,,,,,,,,,,,,,,,,,
1649878,仁田川,28820,8755,False,1,,,,,,,,,,,,,,,,,,
1649879,佐護川,27223,8009,False,1,,,,,,,,,,,,,,,,,,
1650832,安里川,27158,8045,False,1,,,,,,,,,,,,,,,,,,
1654314,嵯峨川,28735,7398,False,1,,,,,,,,,,,,,,,,,,
1655222,千々石川,31238,9884,False,1,,,,,,,,,,,,,,,,,,
1656389,アヴォカ川 (オーストラリア),32076,7814,False,1,,,,,,,,,,,,,,,,,,
1656395,アバークロンビー川,29384,7446,False,1,,,,,,,,,,,,,,,,,,
1656673,ベニト川,31871,7862,False,1,,,,,,,,,,,,,,,,,,
1656738,一の川,28593,7698,False,1,,,,,,,,,,,,,,,,,,
1656739,鰐川 (長崎県),27491,7920,False,1,,,,,,,,,,,,,,,,,,
1656882,ヴィレーヌ川,30071,7727,False,1,,,,,,,,,,,,,,,,,,
1656900,シャラント川,30985,7542,False,1,,,,,,,,,,,,,,,,,,
1656916,ロット川,29300,7210,False,1,,,,,,,,,,,,,,,,,,
1656974,エーヌ川,31294,8096,False,1,,,,,,,,,,,,,,,,,,
1659277,逆川 (神奈川県),24326,6372,False,0,,,,,,,,,,,,,,,,,,
1659311,加茂川 (神奈川県),23774,6252,False,0,,,,,,,,,,,,,,,,,,
1662184,水無川 (長崎県),29773,8884,False,1,,,,,,,,,,,,,,,,,,
1662185,幡鉾川,27694,8214,False,1,,,,,,,,,,,,,,,,,,
1662448,ムレシュ川,34148,8895,False,1,42,0,15,0,0,6,1,0,14,0,2,1,2,0,0,0,0,1
1668189,蒼社川,32613,8629,False,1,,,,,,,,,,,,,,,,,,
1669565,三根川,27485,8626,False,1,,,,,,,,,,,,,,,,,,
1671229,大津川 (千葉県),73661,25389,False,1,,,,,,,,,,,,,,,,,,
1671474,福江川,29115,8772,False,1,37,8,1,0,0,0,0,0,14,0,3,2,3,3,1,0,1,1
1672162,有家川,27267,8648,False,1,,,,,,,,,,,,,,,,,,
1672163,有馬川,29623,8552,False,1,,,,,,,,,,,,,,,,,,
1673550,ネルリ川,26804,7096,False,1,,,,,,,,,,,,,,,,,,
1673599,芋川 (大阪府),29919,7323,False,1,21,0,0,0,0,1,0,0,6,2,7,0,4,0,0,0,1,0
1674578,東大川,32905,10219,False,1,,,,,,,,,,,,,,,,,,
1674635,瀏陽河,24121,6346,False,1,,,,,,,,,,,,,,,,,,
1675103,ワール川,34125,9294,False,1,,,,,,,,,,,,,,,,,,
1675128,レック川,31641,8601,False,1,,,,,,,,,,,,,,,,,,
1675553,須賀川 (愛媛県),35347,9380,False,1,,,,,,,,,,,,,,,,,,
1675659,三間川,30285,7536,False,1,,,,,,,,,,,,,,,,,,
1676123,釈迦堂川,25638,6896,False,0,,,,,,,,,,,,,,,,,,
1676306,カサイ川,32436,8112,False,1,,,,,,,,,,,,,,,,,,
1676441,アムステル川,31942,9119,False,1,,,,,,,,,,,,,,,,,,
1677742,佐屋川,33340,9516,False,0,,,,,,,,,,,,,,,,,,
1680687,ネス川,23923,6424,False,1,,,,,,,,,,,,,,,,,,
1681007,オーブ川,29162,7282,False,1,,,,,,,,,,,,,,,,,,
1681025,アン川,28454,7154,False,1,,,,,,,,,,,,,,,,,,
1681224,エンス川,31495,7600,False,1,,,,,,,,,,,,,,,,,,
1681245,アー川,29378,7352,False,1,,,,,,,,,,,,,,,,,,
1681267,アリエ川,29542,7247,False,1,24,0,1,0,0,2,1,1,10,0,3,0,3,0,1,0,0,2
1681414,アリエージュ川,29218,7306,False,1,,,,,,,,,,,,,,,,,,
1682520,不動川 (神奈川県),28063,7035,False,1,,,,,,,,,,,,,,,,,,
1682654,思川 (鹿児島県),23454,6604,False,0,,,,,,,,,,,,,,,,,,
1683320,ロイス川,30777,7586,False,1,,,,,,,,,,,,,,,,,,
1683480,アヴェロン川,28434,7037,False,1,,,,,,,,,,,,,,,,,,
1683490,手賀川,46470,9734,False,3,,,,,,,,,,,,,,,,,,
1683492,タルン川,29132,7219,False,1,,,,,,,,,,,,,,,,,,
1683497,千綿川,31786,9673,False,1,,,,,,,,,,,,,,,,,,
1683498,彼杵川,27601,8447,False,1,,,,,,,,,,,,,,,,,,
1683570,ジェームズ川,45689,17449,False,1,,,,,,,,,,,,,,,,,,
1683685,シェール川,29721,7301,False,1,20,0,1,0,0,2,1,1,6,0,2,1,3,0,1,0,0,2
1683705,メーヌ川,24599,6402,False,1,,,,,,,,,,,,,,,,,,
1683715,ヴィエンヌ川,31004,7579,False,1,,,,,,,,,,,,,,,,,,
1683752,アンドル川,29615,7261,False,1,,,,,,,,,,,,,,,,,,
1684499,マイエンヌ川,26250,6698,False,1,,,,,,,,,,,,,,,,,,
1685475,サルト川,27110,6845,False,1,,,,,,,,,,,,,,,,,,
1685690,谷江川,26287,8073,False,1,,,,,,,,,,,,,,,,,,
1685749,横瀬川,32634,8038,False,1,,,,,,,,,,,,,,,,,,
1685809,ピン川,28789,7218,False,1,,,,,,,,,,,,,,,,,,
1685931,ヨム川,27114,6807,False,1,,,,,,,,,,,,,,,,,,
1685962,ナーン川,28829,7248,False,1,,,,,,,,,,,,,,,,,,
1686051,クラン川,28095,7091,False,1,,,,,,,,,,,,,,,,,,
1686263,ゴンパック川,26493,6875,False,1,,,,,,,,,,,,,,,,,,
1687297,坂川,40911,12332,False,1,,,,,,,,,,,,,,,,,,
1687877,ダーモーダル川,28405,7212,False,1,,,,,,,,,,,,,,,,,,
1688331,都川,29856,7068,False,1,,,,,,,,,,,,,,,,,,
1690289,葭川,29357,7086,False,1,,,,,,,,,,,,,,,,,,
1690390,大明寺川,27926,8364,False,1,,,,,,,,,,,,,,,,,,
1691016,ムール川,32880,8077,False,1,,,,,,,,,,,,,,,,,,
1691700,サラスヴァティー川,26565,7944,False,0,,,,,,,,,,,,,,,,,,
1691756,シンドゥ七大河,48393,9795,False,0,,,,,,,,,,,,,,,,,,
1691791,カン江,39859,12007,False,2,,,,,,,,,,,,,,,,,,
1692955,スキャゥルファンダフリョゥト,29898,7695,False,0,,,,,,,,,,,,,,,,,,
1693016,呉淞江,23322,6589,False,0,,,,,,,,,,,,,,,,,,
1693204,チコラ川,26593,6984,False,1,,,,,,,,,,,,,,,,,,
1693228,クルカ川,30727,8030,False,1,,,,,,,,,,,,,,,,,,
1694063,ソンム川,28451,7059,False,1,,,,,,,,,,,,,,,,,,
1695273,レヒ川,32427,7792,False,1,,,,,,,,,,,,,,,,,,
1695507,サンル川,29746,7625,False,1,,,,,,,,,,,,,,,,,,
1695837,大田川 (愛知県),29843,7595,False,1,,,,,,,,,,,,,,,,,,
1698407,桑野川,31722,7599,False,1,,,,,,,,,,,,,,,,,,
1698408,牧川,30158,7629,False,1,,,,,,,,,,,,,,,,,,
1698461,室津川,29594,6979,False,1,,,,,,,,,,,,,,,,,,
1699955,鹿尾川,27115,8977,False,1,,,,,,,,,,,,,,,,,,
1700344,赤石川 (大分県),30240,7216,False,1,,,,,,,,,,,,,,,,,,
1714721,朝比奈川,26152,6941,False,0,,,,,,,,,,,,,,,,,,
1716475,イゼール川,29454,7347,False,1,,,,,,,,,,,,,,,,,,
1716502,ドゥー川,31470,7723,False,1,,,,,,,,,,,,,,,,,,
1719240,派川根木名川,24682,6492,False,1,,,,,,,,,,,,,,,,,,
1719246,尾羽根川,25106,6732,False,1,,,,,,,,,,,,,,,,,,
1719735,取香川,22427,5996,False,1,,,,,,,,,,,,,,,,,,
1720839,荒海川 (千葉県),25836,6815,False,1,,,,,,,,,,,,,,,,,,
1724543,五十鈴川 (宮崎県),24897,6661,False,0,,,,,,,,,,,,,,,,,,
1729477,伊通河,28350,6799,False,2,,,,,,,,,,,,,,,,,,
1733728,多田川,27765,7252,False,1,,,,,,,,,,,,,,,,,,
1733816,南川,26714,6909,False,1,,,,,,,,,,,,,,,,,,
1740797,大谿川,36111,7895,False,1,,,,,,,,,,,,,,,,,,
1742761,辰井川,30684,7523,False,1,,,,,,,,,,,,,,,,,,
1742824,毛長川,36987,9154,False,1,,,,,,,,,,,,,,,,,,
1745353,蓬川,30988,7772,False,1,,,,,,,,,,,,,,,,,,
1748278,佃川支川,35425,8355,False,1,,,,,,,,,,,,,,,,,,
1750850,八東川,31958,7766,False,1,,,,,,,,,,,,,,,,,,
1752745,大栗川,40682,10151,False,1,,,,,,,,,,,,,,,,,,
1755130,篠山川,34991,8281,False,1,,,,,,,,,,,,,,,,,,
1758177,トカンチンス川,33750,10538,False,0,,,,,,,,,,,,,,,,,,
1758181,タパジョース川,29666,7352,False,1,,,,,,,,,,,,,,,,,,
1758183,プルス川,31391,7701,False,1,,,,,,,,,,,,,,,,,,
1758188,マラニョン川,28161,7187,False,1,,,,,,,,,,,,,,,,,,
1758196,アプリマック川,27180,7093,False,1,,,,,,,,,,,,,,,,,,
1759406,シラムレン川,27652,7552,False,1,,,,,,,,,,,,,,,,,,
1759419,西遼河,26994,6988,False,0,,,,,,,,,,,,,,,,,,
1759637,太子河,28238,7099,False,0,,,,,,,,,,,,,,,,,,
1759931,大凌河,27782,7199,False,1,,,,,,,,,,,,,,,,,,
1759944,小凌河,27413,7030,False,1,,,,,,,,,,,,,,,,,,
1760964,葛城川,32255,7706,False,1,,,,,,,,,,,,,,,,,,
1760965,曽我川,31714,7641,False,1,,,,,,,,,,,,,,,,,,
1765743,レブマン氷河,24534,6689,False,0,,,,,,,,,,,,,,,,,,
1767069,フランツ・ジョセフ氷河,28290,7536,False,0,,,,,,,,,,,,,,,,,,
1767071,フォックス氷河,36371,9247,False,0,,,,,,,,,,,,,,,,,,
1768800,理塘河,24796,6708,False,0,,,,,,,,,,,,,,,,,,
1768807,湘江,42509,13003,False,1,,,,,,,,,,,,,,,,,,
1768947,汨羅江,27779,8482,False,1,,,,,,,,,,,,,,,,,,
1770162,下条川 (富山県),29865,9306,False,1,,,,,,,,,,,,,,,,,,
1772952,ヨーク川,32391,9974,False,1,,,,,,,,,,,,,,,,,,
1776182,越戸川,38565,10092,False,1,,,,,,,,,,,,,,,,,,
1778767,北十間川,35067,10558,False,0,,,,,,,,,,,,,,,,,,
1779286,ホランセ・アイセル川,29207,7338,False,1,,,,,,,,,,,,,,,,,,
1784332,アウデ・マース川,31919,8233,False,1,,,,,,,,,,,,,,,,,,
1784881,ニューウェ・マース川,34139,9446,False,1,,,,,,,,,,,,,,,,,,
1784919,ホランス・ディープ川,33823,8583,False,1,37,0,2,0,0,5,0,0,5,0,8,0,9,6,0,0,0,2
1784939,ボーフェン・メルウェデ川,32999,8324,False,1,,,,,,,,,,,,,,,,,,
1784962,ニューウェ・メルウェデ川,32495,8362,False,1,,,,,,,,,,,,,,,,,,
1785037,ベネデン・メルウェデ川,31718,8297,False,1,,,,,,,,,,,,,,,,,,
1785060,アメル川,30083,7840,False,1,,,,,,,,,,,,,,,,,,
1785072,ベルフセ・マース川,30269,7640,False,1,,,,,,,,,,,,,,,,,,
1785088,ハーリングフリート川,33010,9217,False,1,20,0,3,0,0,3,0,0,4,0,2,0,2,4,0,0,0,2
1786981,瀟水,29216,7739,False,1,,,,,,,,,,,,,,,,,,
1787006,耒水,26476,7747,False,1,44,0,2,8,0,2,0,0,16,0,3,0,4,4,2,0,1,2
1787758,ネーデルライン川,29560,7521,False,1,,,,,,,,,,,,,,,,,,
1787780,ベイ水,25690,6680,False,1,26,0,5,0,0,2,0,0,8,0,2,0,3,0,2,0,2,2
1787807,漣水,25766,7108,False,1,,,,,,,,,,,,,,,,,,
1788238,安寧河,27655,6762,False,2,,,,,,,,,,,,,,,,,,
1788244,鮮水河,24991,6504,False,1,,,,,,,,,,,,,,,,,,
1788253,青弋江,28515,7047,False,1,,,,,,,,,,,,,,,,,,
1788542,イ水河,29342,7548,False,1,,,,,,,,,,,,,,,,,,
1788817,ソロ川,26628,7328,False,1,,,,,,,,,,,,,,,,,,
1789269,新店渓,50508,9594,False,2,,,,,,,,,,,,,,,,,,
1789608,ホンベツ川,40971,8399,False,1,,,,,,,,,,,,,,,,,,
1792561,撈刀河,27947,7139,False,1,,,,,,,,,,,,,,,,,,
1793299,撫河,26796,7641,False,1,53,0,8,0,1,3,0,2,6,0,4,0,5,18,2,0,2,2
1793309,信江,27009,8282,False,1,,,,,,,,,,,,,,,,,,
1793334,ハ江,26850,6895,False,1,28,0,6,0,0,2,0,0,5,0,4,0,3,2,2,0,2,2
1793337,昌江,26148,6868,False,1,,,,,,,,,,,,,,,,,,
1793342,楽安河,24041,6314,False,1,,,,,,,,,,,,,,,,,,
1793556,修水,26508,6675,False,1,,,,,,,,,,,,,,,,,,
1793648,資江,30068,8434,False,1,,,,,,,,,,,,,,,,,,
1793695,天上川,34686,10129,False,1,,,,,,,,,,,,,,,,,,
1793703,ゲン江,31032,8205,False,1,83,0,11,0,0,3,0,1,17,0,3,0,4,39,2,0,1,2
1793730,レイ水,27949,7583,False,1,,,,,,,,,,,,,,,,,,
1793775,高橋川 (兵庫県),31657,8923,False,1,,,,,,,,,,,,,,,,,,
1793797,酉水,29659,7983,False,1,,,,,,,,,,,,,,,,,,
1795459,丸山川,28027,7245,False,1,,,,,,,,,,,,,,,,,,
1796400,霞川,43389,10963,False,1,,,,,,,,,,,,,,,,,,
1796997,出井川 (板橋区),29050,7291,False,1,,,,,,,,,,,,,,,,,,
1800731,福岡江川,40860,9695,False,1,,,,,,,,,,,,,,,,,,
1800926,セマン川,30407,7479,False,1,,,,,,,,,,,,,,,,,,
1800961,デヴォル川,32714,7885,False,1,,,,,,,,,,,,,,,,,,
1801092,福地川,30898,9206,False,1,,,,,,,,,,,,,,,,,,
1801256,木瀬川 (矢作川水系),31158,7436,False,1,,,,,,,,,,,,,,,,,,
1801327,オスム川 (アルバニア),35441,8361,False,1,,,,,,,,,,,,,,,,,,
1802532,沱沱河,28430,7864,False,1,,,,,,,,,,,,,,,,,,
1802616,楚瑪爾河,27997,7308,False,1,30,0,6,0,1,2,0,0,7,1,2,1,6,0,1,0,2,1
1802699,普渡河,25617,6651,False,1,,,,,,,,,,,,,,,,,,
