page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,IATA（空港コード）,ICAO（空港コード）,別名,名前の謂れ,名称由来人物の地位職業名,国,年間利用客数,年間利用者数データの年,年間発着回数,年間発着回数データの年,座標・経度,座標・緯度,所在地,旧称,標高,母都市,滑走路の長さ,滑走路数,総面積,読み,近隣空港,運営者,運用時間,開港年
1939041,ディエール・ル・パリヴェストル海軍航空基地,42561,9889,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1939139,漠河古蓮空港,67409,10506,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
1945678,羅定空港,32044,8913,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
1945752,阜陽西関空港,37053,7730,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
1945762,連雲港白塔埠空港,38393,8092,False,2,21,1,1,1,0,0,2,0,0,0,0,4,4,3,0,0,0,1,0,0,3,0,0,0,1
1945788,塩城南洋空港,40915,8335,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
1945793,チチハル三家子空港,62673,9491,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
1946440,カンクン国際空港,86221,18626,False,1,25,1,1,0,0,0,1,0,1,0,0,4,4,3,0,1,0,3,1,0,0,0,5,0,0
1946932,プエブラ国際空港,40806,9030,False,1,30,1,1,4,0,0,2,1,1,0,0,4,4,2,0,2,0,1,0,0,1,4,2,0,0
1947210,チェディ・ジェーガン国際空港,54456,10598,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1955711,加古川飛行場,34741,9745,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
1956562,ジュノー国際空港,44516,10618,False,1,22,1,1,0,0,0,2,0,0,1,1,4,4,4,0,1,0,2,0,0,0,0,1,0,0
1957561,エアーズロック空港,38228,9117,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1959353,パームスプリングス国際空港,44307,9769,False,1,30,1,1,1,0,0,3,0,0,0,0,4,4,5,2,2,0,2,1,0,0,2,1,0,1
1964169,ハリスバーグ国際空港,53350,13330,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1965046,プリンス・サイード・イブラヒーム国際空港,44539,9308,False,1,24,1,1,4,0,0,2,0,0,0,0,4,4,2,0,2,1,1,0,0,1,0,1,0,0
1972196,シントラ航空基地,38796,8828,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1972201,モンテ・リアル航空基地,35837,7947,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1972203,モンティジョ航空基地,37545,8747,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1972206,ベージャ航空基地,37961,8863,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1972208,リスボン軍用飛行場,36516,8242,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1972216,オヴァール軍用飛行場,34735,8021,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1972349,ラジェス航空基地,47234,11592,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1972411,マラボ国際空港,55299,11147,False,1,22,1,1,2,0,0,2,0,0,0,0,4,4,3,0,2,0,1,0,0,1,0,1,0,0
1972888,バタ空港,36085,7790,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1973018,ユニバーシティパーク空港,42450,10425,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1973078,サハンド空港,32928,7402,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1973092,ザーボル空港,33488,7463,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1974102,ヘウノラ国際空港,38988,8417,False,1,16,1,1,2,0,0,2,0,0,0,0,2,2,2,1,1,0,1,0,0,0,0,1,0,0
1974847,台湾桃園国際空港,194270,48035,False,2,57,1,1,11,1,1,2,1,1,1,1,4,4,8,6,2,1,2,1,0,4,0,1,0,3
1975004,ドゥシャンベ空港,46669,9797,False,1,19,1,1,4,0,0,1,0,0,0,0,4,4,2,0,1,0,1,0,0,0,0,0,0,0
1979852,トンコンティン国際空港,44211,9368,False,1,17,1,1,3,0,0,2,0,0,0,0,2,2,3,0,1,0,1,0,0,0,0,1,0,0
1981832,チレカ国際空港,41460,8702,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1982150,グラントレー・アダムス国際空港,51697,10310,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1982604,エイイルススタジル空港,42961,10062,False,1,19,1,1,2,0,0,2,2,0,0,0,2,2,3,0,1,0,1,0,0,1,0,1,0,0
1983407,メルスブローク空軍基地,40061,8996,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1984525,ヴェーツェ空港,47647,9902,False,1,29,1,1,3,0,0,2,1,1,0,0,4,4,3,1,1,3,1,0,0,0,0,1,0,2
1984712,E.T.ジョシュア国際空港,40788,8663,False,1,20,1,1,2,1,1,2,0,0,0,0,4,4,2,0,1,0,1,0,0,0,0,0,0,0
1984748,メルビル・ホール空港,35289,7776,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1985716,グラン・カナリア空港,53146,9675,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1985872,フロレンヌ空軍基地,38966,8759,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1986402,シルビオ・ペッティロッシ国際空港,44948,9509,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1986716,九州国際空港,42097,12108,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
1990147,イーサフィヨルズゥル空港,39804,8968,False,1,21,1,1,2,0,0,2,1,1,0,0,2,2,4,0,1,0,1,0,0,1,0,1,0,1
1990453,カジェフォウン空港,58458,12236,False,1,25,1,1,3,0,0,2,1,1,0,0,4,4,2,0,2,0,2,1,0,1,0,0,0,0
1992606,ボーヴシェン空軍基地,39548,9312,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1992917,サー・シウサガル・ラングーラム国際空港,62497,12929,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1992925,張家界荷花空港,37146,8905,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1995985,三陟飛行場,23882,6809,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
1996934,クラビー空港,45953,9578,False,1,23,1,1,4,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,1,0,1,0,0
1997186,ヘクター国際空港,42134,8695,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1998047,ロメ空港,44897,9892,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1998504,アークレイリ空港,42263,10029,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
1999436,トロムソ空港,44359,10866,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2000731,ヴィクトリアフォールズ空港,44299,10497,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2001607,蔚山飛行場 (初代),29154,9532,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
2002923,マラガ＝コスタ・デル・ソル空港,92139,16918,False,1,27,1,1,3,0,0,2,1,1,0,0,4,4,3,3,1,0,1,0,0,0,0,1,0,1
2003150,サンクリストバル空港,37209,8047,False,1,17,1,1,3,0,0,2,0,0,0,0,2,2,4,0,1,0,1,0,0,0,0,0,0,0
2005335,ミュンスター・オスナブリュック国際空港,64767,11490,False,1,29,1,1,3,0,0,2,1,1,0,0,4,4,5,0,1,2,1,0,0,1,0,1,0,1
2008928,フレデリクトン国際空港,39277,8522,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2009803,景徳鎮羅家空港,57285,8776,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2021488,満州里西郊空港,46392,9107,False,2,27,1,1,4,0,0,2,1,1,1,1,4,4,3,0,0,0,0,0,0,3,0,0,0,1
2029597,ノヤブリスク空港,34030,7576,False,1,17,1,1,1,0,0,2,0,0,0,0,4,4,3,0,0,0,1,0,0,0,0,0,0,0
2036653,プリンシペ空港,38252,8361,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2036664,ポルトアレグレ空港,36438,7850,False,1,14,2,2,0,0,0,2,0,0,0,0,2,2,2,0,0,1,0,0,0,1,0,0,0,0
2043229,角田滑空場,31492,7498,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2043263,朝日航洋札幌航空支社石狩基地,37045,8701,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2043354,ケロウナ国際空港,44062,9985,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2044230,インカ・マンコ・カパック国際空港,36655,8030,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2046501,トゥルク空港,48176,10997,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2049103,ティヴァト空港,41439,10600,False,1,29,1,1,2,0,0,2,1,1,0,0,4,4,5,0,2,0,2,1,0,0,0,2,0,1
2057715,メンデレーエフ空港,39083,8771,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2057894,カンダハール国際空港,35364,7870,False,1,23,1,1,3,0,0,2,0,0,0,0,4,4,3,0,1,0,1,0,0,0,0,3,0,0
2057989,アンヘル・アルビノ・コルソ国際空港,60731,15996,False,1,42,2,2,2,0,0,2,3,3,2,3,4,4,2,0,1,0,1,0,0,0,8,1,0,2
2059338,スモレンスク北飛行場,34521,8655,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2061924,スモレンスク空港,35563,8422,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2062881,エドモントン市中央空港,47645,11535,False,1,32,1,1,4,1,0,2,0,0,1,1,4,4,4,2,2,0,2,0,2,0,0,1,0,0
2063859,クリーブランド・バーク・レイクフロント空港,40267,10176,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2068091,リュッゲ空港,36307,8285,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2072581,三保飛行場,53831,9900,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2075086,シウダ・レアル・セントラル空港,43961,10339,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2076966,大府飛行場,61231,23156,False,0,7,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1
2082576,コルツォヴォ国際空港,59167,12376,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2090833,タルサ国際空港,47554,9646,False,1,22,1,1,2,0,0,2,0,0,0,0,4,4,2,0,2,0,3,0,0,0,0,1,0,0
2094735,アブ・シンベル空港,34896,7647,False,1,22,1,1,3,0,0,3,0,0,0,0,4,4,2,0,2,0,1,0,0,0,0,1,0,0
2096012,コスラエ国際空港,39511,8413,False,1,22,2,2,2,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,1,0,0,0,0
2096027,チューク国際空港,43059,9368,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2099403,キング・シャカ国際空港,52286,11409,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2099728,リック・ハズバンド・アマリロ国際空港,38126,8234,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2102961,ボボ・ディウラッソ空港,37275,8095,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2103053,ヤウンデ・ンシマレン国際空港,47083,9794,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2103532,西寧曹家堡空港,46393,9678,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2103682,ストラスブール国際空港,37538,8359,False,1,21,1,1,1,0,0,2,0,0,0,0,4,4,3,0,2,0,1,0,0,0,0,2,0,0
2104077,ディオリ・アマニ国際空港,52704,10914,False,1,27,1,1,4,1,1,2,0,0,0,0,4,4,3,0,2,0,2,0,0,1,0,1,0,0
2104110,ゴルムド空港,39353,8546,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2104438,ローラン・ギャロス空港,42211,8767,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2104925,玉樹巴塘空港,45111,10048,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2105752,ホータン空港,39666,8013,False,2,24,1,1,4,0,0,2,0,0,0,0,4,4,3,0,2,0,1,0,0,1,0,1,0,0
2106393,アルタイ空港 (中国),64606,9763,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2107531,カシュガル空港,70179,10764,False,2,21,1,1,5,0,0,2,0,0,0,0,2,2,3,0,1,0,1,0,0,1,0,1,0,1
2108140,カラマイ空港,68538,10337,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2108706,トリエステ＝ロンキ・デイ・レジョナーリ空港,42244,9726,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2108750,アルタイ空港,21088,5892,True,0,,,,,,,,,,,,,,,,,,,,,,,,,
2109013,ポワンタピートル国際空港,36707,8660,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2109266,マリー・ガラント空港,32672,7216,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2109568,チャルチャン空港,44685,8909,False,2,28,1,1,5,0,0,2,0,0,0,0,4,4,3,0,2,0,1,0,0,3,0,1,0,1
2110459,敦煌空港,67488,10588,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2110726,クールシュヴェル飛行場,39167,10038,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2111293,銀川賀蘭山空港,34724,7927,False,2,17,0,0,4,0,0,2,0,0,0,0,2,2,2,0,0,0,0,0,0,3,0,1,0,1
2112643,中衛香山空港,41337,8498,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2112691,バラ空港,41289,9736,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2113616,ハミ空港,47030,9715,False,2,22,1,1,5,0,0,2,0,0,0,0,2,2,2,0,1,0,1,0,0,3,0,1,0,1
2113785,石崗飛行場,35535,8117,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2115222,北京西郊空港,48848,10089,False,2,20,0,1,4,0,0,2,0,0,0,0,2,2,3,0,0,0,0,0,0,3,0,2,0,1
2117286,武漢王家墩飛行場,32228,7902,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2117626,シリル・E・キング空港,48907,9745,False,1,23,1,1,2,0,0,2,0,0,1,1,4,4,2,0,2,1,1,0,0,0,0,1,0,0
2117835,洛陽北郊空港,50061,10284,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2118762,嘉峪関空港,70214,11177,False,2,26,1,1,4,0,0,2,0,0,0,0,2,2,3,0,1,0,1,0,0,3,0,4,0,2
2120540,蘭州中川空港,59853,12473,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2122598,デチェン・シャングリラ空港,75169,11548,False,2,28,1,1,5,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,2,0,3,0,1
2125494,フルガダ国際空港,60386,12140,False,1,24,1,1,3,0,0,2,1,1,0,0,4,4,3,0,2,0,1,0,0,0,0,1,0,0
2126640,ニンティ空港,77741,12834,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2127920,イーニン空港,46382,9520,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2129916,マリエハムン空港,46609,10333,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2131124,武夷山空港,63256,9637,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2132561,固原六盤山空港,46090,9366,False,2,30,1,1,4,0,0,2,0,0,0,0,4,4,4,0,1,0,2,0,0,3,0,2,0,2
2132702,トロント・ピアソン国際空港,126974,37116,False,1,47,1,1,3,1,1,4,1,1,0,0,4,4,2,8,2,0,5,0,0,1,0,7,0,1
2135314,ダルツェムド空港,48465,10382,False,2,24,1,1,7,0,0,2,0,0,0,0,2,2,2,0,1,0,1,0,0,2,0,2,0,1
2136631,大理空港,76166,11699,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2138728,ジャルート空港,32167,7677,False,1,18,1,0,2,0,0,2,0,0,0,0,4,4,2,0,1,0,1,0,0,0,0,0,0,1
2138732,ウォッジェ空港,33321,7961,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2139375,フフホト白塔国際空港,72583,12466,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2140328,トルマチョーヴォ空港,86753,14841,False,1,27,1,1,3,0,0,2,0,0,0,0,4,4,3,0,1,1,3,1,0,0,0,2,0,1
2147244,富士川滑空場,35221,8619,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2150117,ガリ空港,51404,11194,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2152581,運城関公空港,63926,9821,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2157793,石家荘正定国際空港,78203,12316,False,2,28,1,1,4,0,0,2,0,0,0,0,4,4,3,0,2,0,2,0,0,3,0,1,0,1
2162291,ウッドボーン空港,38175,8219,False,1,28,1,1,3,0,0,2,1,1,1,1,4,4,3,0,2,0,2,0,0,0,0,1,0,1
2163490,麗江三義空港,41953,8642,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2164131,ハト国際空港,35317,8093,False,1,27,1,1,4,0,0,3,1,1,0,0,4,4,2,2,2,0,1,0,0,0,0,1,0,0
2164927,バックホルツ陸軍飛行場,52216,12094,False,1,24,1,1,2,0,0,2,0,0,0,0,5,4,2,0,2,0,1,0,0,0,0,0,0,4
2165027,エニウェトク補助飛行場,35922,8026,False,1,19,1,1,2,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,0,0,0,0,0
2165043,ビキニ環礁空港,30621,7473,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2165259,マロエラップ空港,41750,11086,False,1,34,1,0,2,0,0,2,0,0,0,0,4,4,6,11,1,0,1,0,0,0,0,0,0,2
2165341,ミリ空港 (マーシャル諸島),36674,8613,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2165431,ライプツィヒ・ハレ空港,46259,9463,False,1,29,1,1,5,0,0,4,0,0,0,0,4,4,5,0,1,2,0,0,0,0,0,1,0,1
2165916,長白山空港,69506,11143,False,2,29,1,0,4,2,0,2,0,0,0,0,4,4,3,0,2,0,1,0,1,3,0,1,0,1
2166193,牡丹江海浪空港,49957,10542,False,2,,,,,,,,,,,,,,,,,,,,,,,,,
2167268,ヤンマイエン飛行場,28471,7111,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2169004,温州龍湾国際空港,60457,9706,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2180816,カウナス国際空港,34694,8060,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2180865,パランガ国際空港,39970,9196,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2185261,マルメ空港,60692,14881,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2196489,ブラオ空港,34284,7925,False,1,23,1,1,1,0,0,2,0,0,0,0,4,4,3,0,2,0,3,0,0,1,0,1,0,0
2200380,泰安飛行場,33848,10783,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2204786,長津空港,31882,10931,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2216153,ブルーム国際空港,37052,7994,False,1,15,1,1,2,0,0,2,0,0,0,0,2,2,2,0,1,0,1,0,0,1,0,0,0,0
2216540,リエパーヤ国際空港,41950,9391,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2218004,ヴェンツピルス国際空港,41072,10159,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2220469,トゥクムス空港,36545,8310,False,1,19,0,1,0,0,0,4,0,0,0,0,4,4,2,0,1,0,1,0,0,0,0,1,0,1
2220537,エンガディン空港,43284,9647,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2222723,F・D・ルーズベルト飛行場,42949,10177,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2230719,ロンドン・サウスエンド空港,38314,8391,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2250726,キリ空港,32681,7706,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2250728,ロンゲラップ空港,33581,7874,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2250731,ウジャエ空港,32327,7709,False,1,15,1,0,2,0,0,2,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0
2250957,ウチリック空港,33107,7717,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2251219,マルセイユ・プロヴァンス空港,92331,15634,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2253501,八日市飛行場,46252,12875,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2253854,ノルトホルツ航空基地,35664,8053,False,1,22,1,1,2,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,0,0,3,0,0
2253955,ビューヒェル航空基地,43077,11112,False,1,19,0,1,2,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,0,0,1,0,0
2253957,ディープホルツ航空基地,39144,8918,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2253958,エルディング航空基地,39045,8958,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2253960,ガイレンキルヒェン航空基地,51952,17532,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2253964,ホーン航空基地,36277,7909,False,1,20,0,1,3,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,0,0,1,0,0
2253966,ホルツドルフ航空基地,38503,8797,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2253968,イェファー航空基地,38013,9215,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2253969,ランツベルク・アム・レヒ航空基地,46586,13325,False,1,27,0,1,4,0,0,5,0,0,0,0,4,4,3,1,2,0,1,0,0,0,0,1,0,1
2253971,ロストック＝ラーゲ空港,60978,15474,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2253973,レヒフェルト航空基地,42971,11728,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2253975,ノイブランデンブルク空港,43893,11025,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2253979,ネルフェニッヒ航空基地,43745,12246,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2253980,シュレースヴィヒ航空基地,39527,8863,False,1,23,1,1,2,0,0,2,0,0,0,0,4,4,2,1,2,0,2,0,0,0,0,1,0,1
2253982,ヴィットムントハーフェン航空基地,42074,10423,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2253984,ヴンストルフ航空基地,41737,9845,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2253990,デチモマンヌ航空基地,43822,10527,False,1,28,1,1,5,0,0,3,0,0,0,0,4,4,2,0,2,0,2,0,0,0,1,2,0,1
2266456,鳴尾飛行場,35521,10625,False,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,2
2273569,スプレィンギサンドゥル,27194,8265,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
2277551,アルテンシュタット陸軍飛行場,34714,8526,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2277552,ビュッケブルク陸軍飛行場,39175,9277,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2277553,ファスベルク陸軍飛行場,37988,8738,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2277554,ラウプハイム陸軍飛行場,44737,11884,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2277555,フリッツラー陸軍飛行場,51113,15390,False,1,30,1,1,9,0,0,2,0,0,0,0,4,4,3,0,2,0,1,0,0,1,0,1,0,1
2277556,ライネ＝ベントラーゲ陸軍飛行場,39206,9362,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2277557,ニーダーシュテッテン陸軍飛行場,39453,8956,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2287364,グツェンホーフェン飛行場,44641,12013,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2287365,クライネ＝ブローゲル空軍基地,39992,8936,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2287366,ビエルセ空軍基地,44311,12516,False,1,25,0,1,5,0,0,3,0,0,0,0,4,4,2,1,2,0,2,0,0,0,0,1,0,0
2287367,コクスアイデ空軍基地,39602,9206,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2287369,ジュオンヴィル空軍基地,36161,7961,False,1,20,0,1,2,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,0,0,2,0,0
2287370,ウェールデ空軍基地,37127,8271,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2292918,アンドゥキ飛行場,42589,9067,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2295944,ボルグ・エル・アラブ空港,45918,9991,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2302977,ペルシア湾空港,47450,10433,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2308818,シャルルロワ空港,46224,11477,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2311381,ルブンバシ国際空港,47973,9724,False,1,21,1,1,2,0,0,2,0,0,0,0,4,4,2,2,2,0,1,0,0,0,0,0,0,0
2312433,レイクンヒース空軍基地,39630,9352,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2316425,ナヴォイ空港,39078,8277,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2332560,タラベラ・ラ・レアル空軍基地,39539,9595,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2332561,モロン空軍基地,49006,14136,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2332562,ムルシア＝サン・ハビエル空港,53985,10265,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2332563,サラマンカ空港,52302,10779,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2337313,マドリード＝クアトロ・ビエントス空港,40129,9730,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2337314,ヘタフェ空軍基地,38671,9341,False,1,20,0,1,2,0,0,2,0,0,0,0,4,4,2,0,2,0,1,0,0,0,0,1,0,1
2337334,グラント郡国際空港,49973,15414,False,1,40,1,1,2,0,0,4,0,0,1,1,2,2,5,1,4,1,9,1,4,1,0,0,0,0
2339843,ビリー・ビショップ・トロント・シティー空港,47196,11435,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2341448,バリャドリッド空港,59190,14902,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2341449,アルミーリャ空軍基地,39848,10474,False,1,25,0,1,2,0,0,3,0,0,0,0,4,4,5,1,2,0,1,0,0,0,0,1,0,1
2341450,アルカンタリーリャ空軍基地,35489,8028,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2341451,ロス・リャノス空軍基地,45980,12845,False,1,28,1,1,3,0,0,3,0,0,0,0,4,4,2,3,2,0,2,0,0,0,0,2,0,1
2341745,トレホン・デ・アルドス空軍基地,47155,13783,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2342334,ウィリアム・P・ホビー空港,69079,19161,False,1,47,1,1,8,1,1,3,1,1,0,0,2,2,8,5,2,0,3,1,1,1,3,1,0,1
2343512,サラゴサ空軍基地,46020,14897,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2348230,バレー国際空港,41243,10284,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2351037,ブルステム空軍基地,25495,6834,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
2351913,別海フライトパーク,36816,8805,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2354116,ウシュアイア国際空港,42226,10810,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2355436,サニャルトゥ空港,32443,8044,False,1,16,1,1,2,0,0,1,0,0,0,0,2,2,2,0,1,0,2,1,0,1,0,0,0,0
2369629,ディジョン＝ロングヴィック空軍基地,45834,12806,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2370116,アルビール国際空港,48208,9860,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2374500,カンブレー＝エピノワ空軍基地,37095,8622,False,1,,,,,,,,,,,,,,,,,,,,,,,,,
2381919,名島水上飛行場,26527,7685,False,0,,,,,,,,,,,,,,,,,,,,,,,,,
2382034,エヴルー＝フォヴィル空軍基地,49096,15205,False,1,27,0,1,7,0,0,2,0,0,0,0,4,4,2,2,2,0,1,0,0,0,0,1,0,1
