page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,下部組織,主義・主張,人数,人数データの年,代表者,代表者の地位職業,任務,別名,協力国,参加した戦争,同盟国,国,基地,成立年,所在地,所属組織,所有兵器,種類,解散年,設立者,読み,起源
461984,コントラ,37991,11173,False,1,,,,,,,,,,,,,,,,,,,,,,,
462125,小早川水軍,23766,6168,False,0,,,,,,,,,,,,,,,,,,,,,,,
468431,武装イスラム集団,31975,8960,False,0,,,,,,,,,,,,,,,,,,,,,,,
474427,北軍,94861,18347,False,0,,,,,,,,,,,,,,,,,,,,,,,
476895,航空管制隊,53492,12643,False,1,,,,,,,,,,,,,,,,,,,,,,,
477270,第1護衛隊群,81110,20882,False,1,,,,,,,,,,,,,,,,,,,,,,,
477281,第2護衛隊群,77979,19852,False,1,,,,,,,,,,,,,,,,,,,,,,,
481092,イギリス陸軍,103142,26935,False,0,,,,,,,,,,,,,,,,,,,,,,,
482931,第3護衛隊群,77576,20607,False,1,,,,,,,,,,,,,,,,,,,,,,,
482946,第4護衛隊群,70365,17277,False,1,96,50,0,0,0,2,5,0,1,0,0,0,1,7,3,1,6,8,11,0,0,1,0
484130,第1輸送隊,51809,11361,False,1,,,,,,,,,,,,,,,,,,,,,,,
484471,第12師団 (日本軍),41586,13050,False,1,,,,,,,,,,,,,,,,,,,,,,,
484510,第1師団 (日本軍),52258,15804,False,1,,,,,,,,,,,,,,,,,,,,,,,
484648,第2師団 (日本軍),55973,17338,False,1,,,,,,,,,,,,,,,,,,,,,,,
484935,第3師団 (日本軍),50469,14914,False,1,,,,,,,,,,,,,,,,,,,,,,,
485792,航空総隊,69073,15965,False,1,,,,,,,,,,,,,,,,,,,,,,,
485963,第5師団 (日本軍),50942,14971,False,1,,,,,,,,,,,,,,,,,,,,,,,
486278,第6師団 (日本軍),47270,13380,False,1,,,,,,,,,,,,,,,,,,,,,,,
486304,第7師団 (日本軍),48856,13823,False,1,,,,,,,,,,,,,,,,,,,,,,,
486792,第8師団 (日本軍),46447,12994,False,1,,,,,,,,,,,,,,,,,,,,,,,
486901,第9師団 (日本軍),45146,12674,False,1,,,,,,,,,,,,,,,,,,,,,,,
487026,航空支援集団,92408,22114,False,1,,,,,,,,,,,,,,,,,,,,,,,
487265,イスラーム聖戦 (パレスチナ),37446,9582,False,0,,,,,,,,,,,,,,,,,,,,,,,
487385,第10師団 (日本軍),41050,11352,False,1,,,,,,,,,,,,,,,,,,,,,,,
487571,第11師団 (日本軍),48447,13281,False,1,,,,,,,,,,,,,,,,,,,,,,,
489740,第13師団 (日本軍),50255,13952,False,1,,,,,,,,,,,,,,,,,,,,,,,
489904,第14師団 (日本軍),52582,17046,False,1,,,,,,,,,,,,,,,,,,,,,,,
490008,第15師団 (日本軍),52425,15498,False,1,86,20,0,2,0,2,4,3,1,0,17,0,1,0,8,4,7,0,5,9,0,1,2
492377,第25軍 (日本軍),38653,10618,False,1,,,,,,,,,,,,,,,,,,,,,,,
492607,第7方面軍 (日本軍),41191,11268,False,1,50,28,0,0,0,1,2,1,2,0,1,0,1,0,3,1,5,0,2,2,0,1,0
494190,第16師団 (日本軍),52087,15698,False,1,,,,,,,,,,,,,,,,,,,,,,,
494471,第17師団 (日本軍),45218,13544,False,1,,,,,,,,,,,,,,,,,,,,,,,
494950,革命統一戦線,45339,13101,False,1,,,,,,,,,,,,,,,,,,,,,,,
495289,第18師団 (日本軍),52564,14670,False,1,,,,,,,,,,,,,,,,,,,,,,,
496769,防衛総司令部,35853,8848,False,1,,,,,,,,,,,,,,,,,,,,,,,
500009,デルタ人民志願軍,23302,6753,False,0,,,,,,,,,,,,,,,,,,,,,,,
500641,陸軍航空総監部,112601,38617,False,1,,,,,,,,,,,,,,,,,,,,,,,
503410,海上自衛隊補給本部,59424,14093,False,1,,,,,,,,,,,,,,,,,,,,,,,
503661,第19師団 (日本軍),40604,12156,False,1,,,,,,,,,,,,,,,,,,,,,,,
504783,馬尼刺陸軍航空廠,31200,7749,False,0,,,,,,,,,,,,,,,,,,,,,,,
506271,ポーランド海軍,40331,13446,False,0,,,,,,,,,,,,,,,,,,,,,,,
507600,駐香港イギリス軍,25504,7191,False,0,,,,,,,,,,,,,,,,,,,,,,,
507765,第20師団 (日本軍),49766,18485,False,1,,,,,,,,,,,,,,,,,,,,,,,
509873,航空救難団,158747,38105,False,1,,,,,,,,,,,,,,,,,,,,,,,
510454,宇佐海軍航空隊,48119,14099,False,1,,,,,,,,,,,,,,,,,,,,,,,
510556,航空自衛隊補給本部,63567,14811,False,1,,,,,,,,,,,,,,,,,,,,,,,
511027,国防軍最高司令部 (ドイツ),56423,17670,False,1,,,,,,,,,,,,,,,,,,,,,,,
511179,第21師団 (日本軍),35999,9586,False,1,,,,,,,,,,,,,,,,,,,,,,,
512972,陸軍総司令部 (ドイツ),40860,10765,False,0,,,,,,,,,,,,,,,,,,,,,,,
513270,第22師団 (日本軍),38333,10747,False,1,,,,,,,,,,,,,,,,,,,,,,,
513636,福山海軍航空隊,36247,8400,False,1,,,,,,,,,,,,,,,,,,,,,,,
513678,第23師団 (日本軍),49913,18454,False,1,,,,,,,,,,,,,,,,,,,,,,,
513727,インド海軍,76097,20030,False,1,,,,,,,,,,,,,,,,,,,,,,,
514064,第21SS武装山岳師団,55711,16611,False,0,,,,,,,,,,,,,,,,,,,,,,,
514575,第24師団 (日本軍),41256,12638,False,1,,,,,,,,,,,,,,,,,,,,,,,
514600,第25師団 (日本軍),31191,8316,False,1,,,,,,,,,,,,,,,,,,,,,,,
514647,第26師団 (日本軍),32492,9215,False,1,,,,,,,,,,,,,,,,,,,,,,,
515205,ハッスル軍,24423,8402,False,0,,,,,,,,,,,,,,,,,,,,,,,
515797,第7回十字軍,32438,11102,False,0,,,,,,,,,,,,,,,,,,,,,,,
515880,第27師団 (日本軍),42668,13689,False,1,,,,,,,,,,,,,,,,,,,,,,,
517039,第8回十字軍,23995,7226,False,0,,,,,,,,,,,,,,,,,,,,,,,
518697,第202師団 (日本軍),31642,8089,False,1,,,,,,,,,,,,,,,,,,,,,,,
518732,第201師団 (日本軍),31457,7836,False,1,,,,,,,,,,,,,,,,,,,,,,,
521921,欧州合同軍,43623,11755,False,1,,,,,,,,,,,,,,,,,,,,,,,
522451,ガーナ空軍,23169,6794,False,0,38,5,0,1,0,0,0,1,4,4,0,0,1,8,1,3,0,8,1,0,0,1,0
522539,欧州連合部隊,36740,10873,False,0,,,,,,,,,,,,,,,,,,,,,,,
523755,第28師団 (日本軍),32771,8761,False,1,,,,,,,,,,,,,,,,,,,,,,,
525303,カセットボット,97351,22854,False,0,,,,,,,,,,,,,,,,,,,,,,,
526015,パルチザン (ユーゴスラビア),211150,67132,False,1,,,,,,,,,,,,,,,,,,,,,,,
527197,国家人民軍,73009,21126,False,1,72,22,0,1,1,2,14,0,9,2,1,0,3,0,2,1,6,0,3,3,0,1,1
529197,ウクライナ陸軍航空隊,32647,9363,False,0,,,,,,,,,,,,,,,,,,,,,,,
530421,オーストラリア・ニュージーランド軍団,36906,11510,False,0,,,,,,,,,,,,,,,,,,,,,,,
530425,芙蓉部隊,65722,36076,False,0,,,,,,,,,,,,,,,,,,,,,,,
536519,アメリカ海軍情報局,62010,16438,False,0,,,,,,,,,,,,,,,,,,,,,,,
537693,自衛団,39806,12824,False,0,,,,,,,,,,,,,,,,,,,,,,,
540021,第106歩兵師団 (アメリカ軍),48690,9420,False,1,,,,,,,,,,,,,,,,,,,,,,,
540915,陸軍気象部,38800,11396,False,0,,,,,,,,,,,,,,,,,,,,,,,
542899,第23歩兵師団 (アメリカ軍),54695,11568,False,1,,,,,,,,,,,,,,,,,,,,,,,
545268,ソ連防空軍,42109,12333,False,0,,,,,,,,,,,,,,,,,,,,,,,
545703,ベラルーシ空軍及び防空軍,46111,13222,False,0,,,,,,,,,,,,,,,,,,,,,,,
546036,第303コシチュシコ戦闘機中隊 (イギリス空軍),42725,12923,False,0,,,,,,,,,,,,,,,,,,,,,,,
546255,オスマン帝国軍,33837,11456,False,0,,,,,,,,,,,,,,,,,,,,,,,
548455,ノルウェー沿岸警備隊,30756,8194,False,0,65,0,0,1,0,0,0,6,2,0,0,0,1,0,2,1,2,44,5,0,0,1,0
549486,KSK (ドイツ陸軍),44469,13492,False,1,,,,,,,,,,,,,,,,,,,,,,,
549638,ウクライナ防空軍,31832,7533,False,0,,,,,,,,,,,,,,,,,,,,,,,
550090,第2師団 (陸上自衛隊),81883,18555,False,1,,,,,,,,,,,,,,,,,,,,,,,
551356,特別航空輸送隊,58585,12866,False,1,30,3,0,0,0,1,4,2,3,0,0,0,1,1,1,2,3,7,1,0,0,1,0
552310,地球連邦軍,211571,50296,False,0,,,,,,,,,,,,,,,,,,,,,,,
552703,東京師管区,24792,7221,False,0,,,,,,,,,,,,,,,,,,,,,,,
552857,第1電子隊,44934,12824,False,1,,,,,,,,,,,,,,,,,,,,,,,
553034,JTF-2,26463,7891,False,0,,,,,,,,,,,,,,,,,,,,,,,
553122,特殊舟艇部隊,36926,10108,False,0,,,,,,,,,,,,,,,,,,,,,,,
555841,ロシア連邦軍,107244,35093,False,1,,,,,,,,,,,,,,,,,,,,,,,
558259,ドイツアフリカ軍団,61551,18619,False,0,,,,,,,,,,,,,,,,,,,,,,,
559095,ロシア宇宙軍,45624,10578,False,1,42,7,0,0,0,1,4,3,4,0,0,0,1,7,5,0,2,3,1,3,0,1,0
559145,ロシア戦略ロケット軍,53185,13302,False,1,,,,,,,,,,,,,,,,,,,,,,,
559967,第7師団 (陸上自衛隊),85051,19442,False,1,,,,,,,,,,,,,,,,,,,,,,,
560088,第12旅団 (陸上自衛隊),67896,14779,False,1,,,,,,,,,,,,,,,,,,,,,,,
560896,ロシア空挺軍,63131,14735,False,1,,,,,,,,,,,,,,,,,,,,,,,
562127,国民突撃隊,41494,13438,False,1,,,,,,,,,,,,,,,,,,,,,,,
562357,第10師団 (陸上自衛隊),85642,19454,False,1,,,,,,,,,,,,,,,,,,,,,,,
564660,タイ王国海軍,62926,18012,False,0,,,,,,,,,,,,,,,,,,,,,,,
564991,第6師団 (陸上自衛隊),85345,19447,False,1,,,,,,,,,,,,,,,,,,,,,,,
566365,第145任務部隊,28038,7900,False,0,,,,,,,,,,,,,,,,,,,,,,,
571472,第14旅団 (陸上自衛隊),65533,13893,False,1,,,,,,,,,,,,,,,,,,,,,,,
571475,第2混成団,41585,11393,False,1,,,,,,,,,,,,,,,,,,,,,,,
571798,東北方面混成団,41966,9861,False,1,,,,,,,,,,,,,,,,,,,,,,,
573199,北部方面教育連隊,31611,9396,False,1,,,,,,,,,,,,,,,,,,,,,,,
573766,空軍州兵,45177,10937,False,1,,,,,,,,,,,,,,,,,,,,,,,
574024,第2普通科連隊,54109,13945,False,1,,,,,,,,,,,,,,,,,,,,,,,
574831,北部方面通信群,51639,15680,False,1,,,,,,,,,,,,,,,,,,,,,,,
576335,第5施設群,45732,12533,False,1,,,,,,,,,,,,,,,,,,,,,,,
576351,第2高射特科群,44421,12350,False,1,,,,,,,,,,,,,,,,,,,,,,,
576352,第9師団 (陸上自衛隊),80260,17968,False,1,,,,,,,,,,,,,,,,,,,,,,,
576353,第6地対艦ミサイル連隊,33319,8329,False,1,,,,,,,,,,,,,,,,,,,,,,,
576359,東部方面通信群,46970,13181,False,1,,,,,,,,,,,,,,,,,,,,,,,
577369,対馬警備隊 (日本軍),35229,10386,False,1,,,,,,,,,,,,,,,,,,,,,,,
577371,対馬警備隊 (陸上自衛隊),70282,20320,False,1,,,,,,,,,,,,,,,,,,,,,,,
577977,ロシア民間防衛軍,26454,7832,False,0,,,,,,,,,,,,,,,,,,,,,,,
579934,ロシア国内軍,38232,11293,False,0,,,,,,,,,,,,,,,,,,,,,,,
581728,第307施設隊,26559,6838,False,1,,,,,,,,,,,,,,,,,,,,,,,
582483,反革命十字軍,34588,10631,False,0,,,,,,,,,,,,,,,,,,,,,,,
583101,中央特殊武器防護隊,44595,11404,False,1,,,,,,,,,,,,,,,,,,,,,,,
583668,第1教育団,40256,11937,False,1,,,,,,,,,,,,,,,,,,,,,,,
586873,第32歩兵師団 (アメリカ軍),52551,9917,False,1,32,1,0,0,0,0,1,1,3,0,12,0,1,0,4,0,2,0,2,4,0,1,0
587710,ストレリツィ,33483,11516,False,0,,,,,,,,,,,,,,,,,,,,,,,
587749,ウクライナ・シーチ銃兵隊,37002,10387,False,0,,,,,,,,,,,,,,,,,,,,,,,
588603,ウクライナ人民共和国軍,71820,18352,False,0,,,,,,,,,,,,,,,,,,,,,,,
589595,イタリア空軍,101176,32938,False,1,,,,,,,,,,,,,,,,,,,,,,,
590262,シーチ銃兵隊,42352,10279,False,0,,,,,,,,,,,,,,,,,,,,,,,
590389,ロシア連邦軍参謀本部軍事測量局,33590,9612,False,0,,,,,,,,,,,,,,,,,,,,,,,
591616,イタリア陸軍,90928,33162,False,1,196,52,0,1,1,1,1,5,3,9,67,2,30,0,2,3,3,14,2,0,0,0,0
596259,フランス陸軍,89362,24014,False,0,,,,,,,,,,,,,,,,,,,,,,,
597912,第13旅団 (陸上自衛隊),72314,17375,False,1,,,,,,,,,,,,,,,,,,,,,,,
598237,防衛庁情報局,96507,43163,False,0,,,,,,,,,,,,,,,,,,,,,,,
601579,第37航空軍 (ロシア空軍),26210,7642,False,0,34,6,0,0,0,1,2,1,8,0,0,0,2,0,0,0,2,9,2,1,0,0,0
603200,満州義軍,24989,8349,False,0,,,,,,,,,,,,,,,,,,,,,,,
603467,ルースキエ・ヴィーチャズィ,116600,19357,False,1,,,,,,,,,,,,,,,,,,,,,,,
603503,ストリージ,107374,16114,False,1,,,,,,,,,,,,,,,,,,,,,,,
603753,ロシア連邦軍参謀本部,38693,8967,False,0,,,,,,,,,,,,,,,,,,,,,,,
603970,東部軍管区教育隊,36542,9114,False,1,,,,,,,,,,,,,,,,,,,,,,,
605671,軍事海上輸送司令部,73456,15688,False,1,,,,,,,,,,,,,,,,,,,,,,,
607537,ウクライナ陸軍,32876,8734,False,1,,,,,,,,,,,,,,,,,,,,,,,
610062,第11旅団 (陸上自衛隊),58882,11682,False,1,,,,,,,,,,,,,,,,,,,,,,,
610965,ザーパド大隊,25561,8525,False,0,,,,,,,,,,,,,,,,,,,,,,,
611049,ヴォストーク大隊,28137,9004,False,0,,,,,,,,,,,,,,,,,,,,,,,
611496,ユーク大隊,24322,6847,False,0,,,,,,,,,,,,,,,,,,,,,,,
611500,セーヴェル大隊,24732,6898,False,0,,,,,,,,,,,,,,,,,,,,,,,
612837,ウクライナ軍,34311,10122,False,1,,,,,,,,,,,,,,,,,,,,,,,
612857,第25独立空挺旅団 (ウクライナ陸軍),24783,7853,False,0,,,,,,,,,,,,,,,,,,,,,,,
613891,ウクライナ国内軍,25988,8192,False,0,,,,,,,,,,,,,,,,,,,,,,,
615447,ボリビア海軍,38890,12560,False,0,,,,,,,,,,,,,,,,,,,,,,,
615839,ベラルーシ共和国軍,30194,9392,False,0,,,,,,,,,,,,,,,,,,,,,,,
617705,スメルシ,34797,9297,False,0,,,,,,,,,,,,,,,,,,,,,,,
618034,ベラルーシ国内軍,28348,9305,False,0,,,,,,,,,,,,,,,,,,,,,,,
618064,カザフスタン防空軍,26511,7382,False,0,,,,,,,,,,,,,,,,,,,,,,,
618683,国際連合レバノン暫定駐留軍,41363,14085,False,0,,,,,,,,,,,,,,,,,,,,,,,
620186,HX84船団,29396,7760,False,1,,,,,,,,,,,,,,,,,,,,,,,
620332,ブルガリア空軍,27965,8232,False,0,,,,,,,,,,,,,,,,,,,,,,,
620374,ブルガリア軍,35188,8067,False,1,,,,,,,,,,,,,,,,,,,,,,,
620392,ブルガリア海軍,33987,10188,False,0,,,,,,,,,,,,,,,,,,,,,,,
620415,ブルガリア陸軍,46262,10523,False,0,,,,,,,,,,,,,,,,,,,,,,,
620427,ブルガリア軍参謀本部,27512,7762,False,0,,,,,,,,,,,,,,,,,,,,,,,
621542,第14普通科連隊,51360,14145,False,1,,,,,,,,,,,,,,,,,,,,,,,
621947,ブルガリア共和国軍,23273,6471,False,0,,,,,,,,,,,,,,,,,,,,,,,
622146,第45独立親衛特殊任務連隊 (ロシア空挺軍),32758,8633,False,1,,,,,,,,,,,,,,,,,,,,,,,
622229,第18空挺軍団 (アメリカ軍),75298,13072,False,1,,,,,,,,,,,,,,,,,,,,,,,
622238,第7親衛空挺師団 (ロシア空挺軍),32558,9936,False,1,,,,,,,,,,,,,,,,,,,,,,,
622625,第106親衛空挺師団 (ロシア空挺軍),34758,10975,False,1,,,,,,,,,,,,,,,,,,,,,,,
622666,第98親衛空挺師団 (ロシア空挺軍),32781,10907,False,1,,,,,,,,,,,,,,,,,,,,,,,
622811,第76親衛空挺師団 (ロシア空挺軍),38011,12083,False,1,,,,,,,,,,,,,,,,,,,,,,,
623172,兵務局 (ドイツ陸軍),25118,6777,False,0,,,,,,,,,,,,,,,,,,,,,,,
623247,クロアチア空軍及び防空軍,33441,9775,False,0,,,,,,,,,,,,,,,,,,,,,,,
624272,イタリア軍,97882,22712,False,1,,,,,,,,,,,,,,,,,,,,,,,
624414,クロアチア共和国軍,38520,9248,False,0,,,,,,,,,,,,,,,,,,,,,,,
625644,クロアチア海軍,32046,8873,False,0,,,,,,,,,,,,,,,,,,,,,,,
626876,クロアチア陸軍,29822,7334,False,0,,,,,,,,,,,,,,,,,,,,,,,
629102,マケドニア航空団,24115,6926,False,0,,,,,,,,,,,,,,,,,,,,,,,
629152,マケドニア共和国軍,23013,7023,False,0,,,,,,,,,,,,,,,,,,,,,,,
629464,独立作戦任務師団 (ロシア国内軍),32239,9122,False,1,,,,,,,,,,,,,,,,,,,,,,,
630997,太平洋艦隊 (ロシア海軍),73028,26340,False,0,,,,,,,,,,,,,,,,,,,,,,,
632858,大統領連隊,21971,6503,False,0,,,,,,,,,,,,,,,,,,,,,,,
635253,ノルウェー海軍,59211,15972,False,0,,,,,,,,,,,,,,,,,,,,,,,
637653,ロシア航空宇宙軍,85089,19104,False,0,,,,,,,,,,,,,,,,,,,,,,,
638309,アルメニア解放秘密軍,25323,7693,False,1,,,,,,,,,,,,,,,,,,,,,,,
641723,グルジア空軍,29009,7877,False,0,,,,,,,,,,,,,,,,,,,,,,,
641814,グルジア軍,44339,11443,False,1,,,,,,,,,,,,,,,,,,,,,,,
642408,レバノン軍,62945,21438,False,1,,,,,,,,,,,,,,,,,,,,,,,
642442,イスラエル国防軍,218446,40315,False,1,351,18,0,1,1,4,7,0,14,7,34,0,11,0,3,1,0,247,2,0,0,1,0
642989,ドン・コサック軍,45773,15336,False,1,,,,,,,,,,,,,,,,,,,,,,,
643364,南ロシア軍,46499,13809,False,1,,,,,,,,,,,,,,,,,,,,,,,
644431,グルジア海軍,26345,7536,False,0,,,,,,,,,,,,,,,,,,,,,,,
644435,グルジア陸軍,39106,9376,False,0,,,,,,,,,,,,,,,,,,,,,,,
644440,グルジア国家警備隊,24356,7184,False,0,,,,,,,,,,,,,,,,,,,,,,,
645834,保安警務中隊,58050,13942,False,0,,,,,,,,,,,,,,,,,,,,,,,
646369,グルジア軍参謀本部,20243,5755,False,0,,,,,,,,,,,,,,,,,,,,,,,
647346,ロシア国境軍,36698,11065,False,0,,,,,,,,,,,,,,,,,,,,,,,
648752,空軍宇宙軍団,56384,11430,False,1,,,,,,,,,,,,,,,,,,,,,,,
651328,中部方面混成団,42442,10147,False,1,,,,,,,,,,,,,,,,,,,,,,,
654115,オーストラリア国防軍,53150,14396,False,1,,,,,,,,,,,,,,,,,,,,,,,
656589,ポーランド空軍,30137,8704,False,0,,,,,,,,,,,,,,,,,,,,,,,
658504,ソ連空軍,43483,13741,False,0,,,,,,,,,,,,,,,,,,,,,,,
660844,ロシア連邦軍後方部,34129,7997,False,0,,,,,,,,,,,,,,,,,,,,,,,
661568,第33師団 (日本軍),44430,10815,False,1,,,,,,,,,,,,,,,,,,,,,,,
662075,第31師団 (日本軍),33868,8372,False,1,,,,,,,,,,,,,,,,,,,,,,,
671088,第1普通科連隊,50619,13475,False,1,,,,,,,,,,,,,,,,,,,,,,,
671101,第31普通科連隊,48840,12163,False,1,,,,,,,,,,,,,,,,,,,,,,,
671121,第32普通科連隊,53990,13349,False,1,,,,,,,,,,,,,,,,,,,,,,,
671129,第34普通科連隊,53906,13408,False,1,,,,,,,,,,,,,,,,,,,,,,,
671137,第13普通科連隊,47653,12684,False,1,,,,,,,,,,,,,,,,,,,,,,,
671144,第30普通科連隊,47371,12154,False,1,,,,,,,,,,,,,,,,,,,,,,,
671158,第48普通科連隊,37399,9225,False,1,,,,,,,,,,,,,,,,,,,,,,,
671171,第7普通科連隊,46734,12177,False,1,,,,,,,,,,,,,,,,,,,,,,,
671228,第36普通科連隊,46447,12367,False,1,,,,,,,,,,,,,,,,,,,,,,,
671239,第37普通科連隊,44087,11521,False,1,41,8,0,0,0,1,3,0,2,0,0,0,1,2,2,2,4,13,2,0,0,1,0
671268,第33普通科連隊,46013,11961,False,1,,,,,,,,,,,,,,,,,,,,,,,
671273,第35普通科連隊,50840,12447,False,1,,,,,,,,,,,,,,,,,,,,,,,
671282,第49普通科連隊,37464,9182,False,1,,,,,,,,,,,,,,,,,,,,,,,
671290,第8普通科連隊,48254,13182,False,1,,,,,,,,,,,,,,,,,,,,,,,
671308,第17普通科連隊,49363,12972,False,1,,,,,,,,,,,,,,,,,,,,,,,
671312,第46普通科連隊,42179,10477,False,1,,,,,,,,,,,,,,,,,,,,,,,
671323,第47普通科連隊,36616,9022,False,1,,,,,,,,,,,,,,,,,,,,,,,
671328,第16普通科連隊,46885,12719,False,1,,,,,,,,,,,,,,,,,,,,,,,
671335,第19普通科連隊,45656,11975,False,1,,,,,,,,,,,,,,,,,,,,,,,
671338,第40普通科連隊,43878,11416,False,1,,,,,,,,,,,,,,,,,,,,,,,
671340,第41普通科連隊,46982,12658,False,1,,,,,,,,,,,,,,,,,,,,,,,
671343,第42普通科連隊,47037,12070,False,1,,,,,,,,,,,,,,,,,,,,,,,
671354,第43普通科連隊,48847,13401,False,1,44,7,0,0,0,1,6,3,2,0,0,0,1,1,2,2,4,12,2,0,0,1,0
671357,第12普通科連隊,48966,13170,False,1,,,,,,,,,,,,,,,,,,,,,,,
671361,第24普通科連隊,47293,12882,False,1,,,,,,,,,,,,,,,,,,,,,,,
671367,第20普通科連隊,51790,13111,False,1,,,,,,,,,,,,,,,,,,,,,,,
671369,第22普通科連隊,47737,12522,False,1,,,,,,,,,,,,,,,,,,,,,,,
671371,第44普通科連隊,42567,11410,False,1,,,,,,,,,,,,,,,,,,,,,,,
671379,第5普通科連隊,48980,12746,False,1,,,,,,,,,,,,,,,,,,,,,,,
671387,第21普通科連隊,45141,11984,False,1,,,,,,,,,,,,,,,,,,,,,,,
671391,第39普通科連隊,46122,12180,False,1,,,,,,,,,,,,,,,,,,,,,,,
671396,第38普通科連隊,46872,12032,False,1,,,,,,,,,,,,,,,,,,,,,,,
671406,第15普通科連隊,57253,15847,False,1,,,,,,,,,,,,,,,,,,,,,,,
671411,第50普通科連隊,35645,9268,False,1,,,,,,,,,,,,,,,,,,,,,,,
671415,第3普通科連隊,55575,14587,False,1,,,,,,,,,,,,,,,,,,,,,,,
671421,第25普通科連隊,50974,13959,False,1,,,,,,,,,,,,,,,,,,,,,,,
671422,第26普通科連隊,46753,12782,False,1,56,17,0,0,0,2,6,0,1,0,0,0,1,1,2,2,6,15,2,0,0,1,0
671423,第4普通科連隊,47898,12409,False,1,,,,,,,,,,,,,,,,,,,,,,,
671426,第27普通科連隊,46972,12526,False,1,,,,,,,,,,,,,,,,,,,,,,,
671430,第6普通科連隊,53303,15198,False,1,,,,,,,,,,,,,,,,,,,,,,,
671434,第10普通科連隊,49335,13290,False,1,,,,,,,,,,,,,,,,,,,,,,,
671442,第18普通科連隊,48059,12550,False,1,,,,,,,,,,,,,,,,,,,,,,,
671446,第28普通科連隊,48359,12402,False,1,,,,,,,,,,,,,,,,,,,,,,,
671454,第11普通科連隊,64742,18422,False,1,,,,,,,,,,,,,,,,,,,,,,,
671555,第1混成群,40691,12833,False,1,,,,,,,,,,,,,,,,,,,,,,,
671566,第1普通科大隊,27825,7441,False,1,,,,,,,,,,,,,,,,,,,,,,,
671569,第2普通科大隊,26861,6968,False,1,,,,,,,,,,,,,,,,,,,,,,,
671575,第3普通科大隊,27534,7157,False,1,,,,,,,,,,,,,,,,,,,,,,,
671577,第45普通科連隊,32295,8275,False,1,,,,,,,,,,,,,,,,,,,,,,,
672425,普通科教導連隊,49566,12659,False,1,,,,,,,,,,,,,,,,,,,,,,,
672698,ウエザーマン,42879,12515,False,0,,,,,,,,,,,,,,,,,,,,,,,
672826,義烈空挺隊,42713,15797,False,0,,,,,,,,,,,,,,,,,,,,,,,
672835,第29普通科連隊,39798,11112,False,1,,,,,,,,,,,,,,,,,,,,,,,
672858,第9普通科連隊,49645,17832,False,1,,,,,,,,,,,,,,,,,,,,,,,
675035,空挺普通科群,38753,10369,False,1,,,,,,,,,,,,,,,,,,,,,,,
676188,山形県消防防災航空隊,47826,11540,False,1,,,,,,,,,,,,,,,,,,,,,,,
676985,第5回十字軍,44581,15722,False,0,,,,,,,,,,,,,,,,,,,,,,,
677172,第6回十字軍,33364,12486,False,0,,,,,,,,,,,,,,,,,,,,,,,
677378,第2戦車連隊,43163,12012,False,1,,,,,,,,,,,,,,,,,,,,,,,
677407,第71戦車連隊,46115,12320,False,1,,,,,,,,,,,,,,,,,,,,,,,
677420,第72戦車連隊,53180,13089,False,1,,,,,,,,,,,,,,,,,,,,,,,
677449,第73戦車連隊,46268,11991,False,1,,,,,,,,,,,,,,,,,,,,,,,
677484,第1戦車群,51723,14822,False,1,,,,,,,,,,,,,,,,,,,,,,,
678783,第2高射特科団,48601,13358,False,1,,,,,,,,,,,,,,,,,,,,,,,
678854,第3高射特科群,41891,11525,False,1,,,,,,,,,,,,,,,,,,,,,,,
678872,第7高射特科群,40507,10873,False,1,,,,,,,,,,,,,,,,,,,,,,,
678942,第15高射特科連隊,64862,15234,False,1,,,,,,,,,,,,,,,,,,,,,,,
683195,第5旅団 (陸上自衛隊),61776,12301,False,1,,,,,,,,,,,,,,,,,,,,,,,
684153,第8師団 (陸上自衛隊),87493,20387,False,1,,,,,,,,,,,,,,,,,,,,,,,
684358,第1特科団,48549,14528,False,1,,,,,,,,,,,,,,,,,,,,,,,
684406,第1高射特科団,49411,13371,False,1,,,,,,,,,,,,,,,,,,,,,,,
684518,第1施設団,59083,16110,False,1,,,,,,,,,,,,,,,,,,,,,,,
684522,第4施設群,48625,12926,False,1,,,,,,,,,,,,,,,,,,,,,,,
684532,第2施設団,50478,14322,False,1,,,,,,,,,,,,,,,,,,,,,,,
684536,第10施設群,45460,12249,False,1,,,,,,,,,,,,,,,,,,,,,,,
684545,第11施設群,46251,12381,False,1,,,,,,,,,,,,,,,,,,,,,,,
684553,北部方面施設隊,36102,9554,False,1,,,,,,,,,,,,,,,,,,,,,,,
684555,第12施設群,47139,12838,False,1,,,,,,,,,,,,,,,,,,,,,,,
684558,第13施設群,52488,15017,False,1,,,,,,,,,,,,,,,,,,,,,,,
684567,第4施設団,66965,18020,False,1,,,,,,,,,,,,,,,,,,,,,,,
684568,第6施設群,49541,13070,False,1,,,,,,,,,,,,,,,,,,,,,,,
684572,第7施設群,49028,13018,False,1,,,,,,,,,,,,,,,,,,,,,,,
684578,第5施設団,53650,14637,False,1,,,,,,,,,,,,,,,,,,,,,,,
684581,第2施設群,52886,14233,False,1,,,,,,,,,,,,,,,,,,,,,,,
684582,第9施設群,45200,12113,False,1,,,,,,,,,,,,,,,,,,,,,,,
684587,第1地対艦ミサイル連隊,35542,8936,False,1,,,,,,,,,,,,,,,,,,,,,,,
