page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,主権国家,主要都市,人口,人口データの年,人口密度,公用語,別名,国名の謂れ,地形,宗教,成立年,戦争,所在地,条約,正式名称,消滅年,現在の地名,読み,通貨,隣国,面積,首都
2700964,アヌラーダプラ王国,55922,12204,False,0,,,,,,,,,,,,,,,,,,,,,,,
2711935,リッペ侯国,66250,16564,False,0,,,,,,,,,,,,,,,,,,,,,,,
2723006,徐 (春秋),23361,6050,False,1,,,,,,,,,,,,,,,,,,,,,,,
2728626,代 (春秋),22850,6173,False,1,,,,,,,,,,,,,,,,,,,,,,,
2740802,スーフィー朝,40849,14277,False,0,,,,,,,,,,,,,,,,,,,,,,,
2741696,デルゲ王国,57465,19842,False,0,44,5,1,1,0,0,0,0,0,1,24,0,0,2,0,0,0,1,0,0,8,0,1
2755933,ルアンパバーン王国,65907,18599,False,0,,,,,,,,,,,,,,,,,,,,,,,
2758446,サセックス王国,108577,31407,False,0,,,,,,,,,,,,,,,,,,,,,,,
2765200,レグネンセス,33525,10459,False,0,,,,,,,,,,,,,,,,,,,,,,,
2766020,大肚王国,29324,6855,False,0,,,,,,,,,,,,,,,,,,,,,,,
2802119,ポロツク公国,96585,30192,False,1,,,,,,,,,,,,,,,,,,,,,,,
2803408,リトアニア・ソビエト社会主義共和国 (1918年-1919年),187843,31175,False,0,,,,,,,,,,,,,,,,,,,,,,,
2803719,テレク・ソビエト共和国,135308,20153,False,0,20,1,2,0,0,0,0,5,0,0,0,4,0,1,0,0,3,0,1,0,0,0,3
2803803,水兵・建設労働者ソビエト共和国,129006,18252,False,0,,,,,,,,,,,,,,,,,,,,,,,
2804252,レムコ＝ルシン人民共和国,141650,19225,False,0,,,,,,,,,,,,,,,,,,,,,,,
2805261,山岳アルメニア共和国,139483,20581,False,0,21,0,2,0,0,0,1,8,0,0,0,3,0,1,0,0,2,1,1,0,0,0,2
2819957,スモレンスク公国,59725,19378,False,0,,,,,,,,,,,,,,,,,,,,,,,
2828926,ザグウェ朝,34707,10580,False,1,,,,,,,,,,,,,,,,,,,,,,,
2833912,ドン・ソビエト共和国,122672,15992,False,1,,,,,,,,,,,,,,,,,,,,,,,
2836420,エチオピア・エリトリア連邦,36143,8861,False,0,,,,,,,,,,,,,,,,,,,,,,,
2837560,トゥーロフ公国,49737,12134,False,1,,,,,,,,,,,,,,,,,,,,,,,
2839855,モーリシャス (英連邦王国),33531,8438,False,0,,,,,,,,,,,,,,,,,,,,,,,
2848561,ピンスク公国,45747,11717,False,0,,,,,,,,,,,,,,,,,,,,,,,
2849301,メキシコ合衆国 (19世紀),37215,9489,False,0,,,,,,,,,,,,,,,,,,,,,,,
2850141,メキシコ共和国,36226,9137,False,0,,,,,,,,,,,,,,,,,,,,,,,
2850948,プスコフ公国,47357,16881,False,0,34,0,2,0,0,0,0,10,0,4,0,3,5,1,1,4,3,0,0,0,0,0,1
2859357,コロンビア合衆国,30244,8097,False,0,,,,,,,,,,,,,,,,,,,,,,,
2859390,ラロトンガ王国,28693,7785,False,0,,,,,,,,,,,,,,,,,,,,,,,
2860097,北ペルー共和国,29374,8000,False,0,,,,,,,,,,,,,,,,,,,,,,,
2860112,南ペルー共和国,29496,8090,False,0,,,,,,,,,,,,,,,,,,,,,,,
2863482,アウダルランド,41045,9402,False,1,,,,,,,,,,,,,,,,,,,,,,,
2863727,バトゥミ共和国,124686,17393,False,0,,,,,,,,,,,,,,,,,,,,,,,
2864562,パスンダン国,32342,8807,False,0,,,,,,,,,,,,,,,,,,,,,,,
2866776,インドネシア連邦共和国,37152,9495,False,0,,,,,,,,,,,,,,,,,,,,,,,
2871068,ダホメ共和国,36176,8989,False,0,,,,,,,,,,,,,,,,,,,,,,,
2876675,ジャバル・シャンマル王国,33870,8255,False,0,,,,,,,,,,,,,,,,,,,,,,,
2877074,ナジュド及びハッサ王国,35445,8751,False,0,,,,,,,,,,,,,,,,,,,,,,,
2877147,ナジュド・スルタン国,34491,8610,False,0,,,,,,,,,,,,,,,,,,,,,,,
2885683,ビルマ連邦社会主義共和国,58706,12282,False,0,,,,,,,,,,,,,,,,,,,,,,,
2891294,ボスニア王国,67985,21999,False,0,,,,,,,,,,,,,,,,,,,,,,,
2918891,トロペツ公国,28266,8416,False,0,,,,,,,,,,,,,,,,,,,,,,,
2926612,プロンスク公国,43041,10001,False,0,,,,,,,,,,,,,,,,,,,,,,,
2931760,ルコームリ公国,40121,10536,False,0,,,,,,,,,,,,,,,,,,,,,,,
2935016,イジャスラヴリ公国,39372,9712,False,0,,,,,,,,,,,,,,,,,,,,,,,
2939634,ムスチスラヴリ公国,29267,8928,False,0,,,,,,,,,,,,,,,,,,,,,,,
2942629,シーターワカ王国,27249,7256,False,0,,,,,,,,,,,,,,,,,,,,,,,
2944046,ロイス＝グライツ侯国,55394,14167,False,0,,,,,,,,,,,,,,,,,,,,,,,
2944222,ロイス＝ゲーラ侯国,59509,15762,False,0,,,,,,,,,,,,,,,,,,,,,,,
2949795,ベルズ公国,25699,7290,False,0,,,,,,,,,,,,,,,,,,,,,,,
2950602,タンジャーヴール・マラーター王国,91180,23803,False,0,,,,,,,,,,,,,,,,,,,,,,,
2955284,ヴァンダル王国 (アフリカ),112775,26051,False,0,,,,,,,,,,,,,,,,,,,,,,,
2959735,ミンスク公国,43227,10553,False,0,,,,,,,,,,,,,,,,,,,,,,,
2960486,大西洋連邦,84650,16811,False,0,,,,,,,,,,,,,,,,,,,,,,,
2960675,クリミア・ソビエト社会主義共和国,141192,21778,False,0,,,,,,,,,,,,,,,,,,,,,,,
2960901,アクレ共和国,30418,7700,False,0,,,,,,,,,,,,,,,,,,,,,,,
2962232,ナッサウ公国,33423,8422,False,0,,,,,,,,,,,,,,,,,,,,,,,
2962869,ルーツク公国,27186,7277,False,0,,,,,,,,,,,,,,,,,,,,,,,
2969712,ペレムィシュリ公国 (プシェムィシル),44635,10903,False,0,,,,,,,,,,,,,,,,,,,,,,,
2970335,ズヴェニゴロド公国 (ズヴェヌィーホロド),35997,9679,False,0,,,,,,,,,,,,,,,,,,,,,,,
2970622,ルリタニア王国,25332,7622,False,0,,,,,,,,,,,,,,,,,,,,,,,
2973814,イリュリア王国,57002,10850,False,0,,,,,,,,,,,,,,,,,,,,,,,
2975546,ロゴジュスク公国,38815,9027,False,0,,,,,,,,,,,,,,,,,,,,,,,
2975911,ドゥブロヴィツァ公国,32499,7603,False,0,,,,,,,,,,,,,,,,,,,,,,,
2977685,ドルツク公国,51523,14822,False,0,,,,,,,,,,,,,,,,,,,,,,,
2978276,ヴィテプスク公国,41590,10794,False,0,,,,,,,,,,,,,,,,,,,,,,,
2987807,フシチイシュ公国,49798,9478,False,0,,,,,,,,,,,,,,,,,,,,,,,
3003974,クルスク公国,50927,13929,False,0,,,,,,,,,,,,,,,,,,,,,,,
3003980,ルィリスク公国,42738,11324,False,0,,,,,,,,,,,,,,,,,,,,,,,
3004482,プチヴリ公国,39343,9311,False,0,,,,,,,,,,,,,,,,,,,,,,,
3012912,トムタラカニ公国,34528,10108,False,0,,,,,,,,,,,,,,,,,,,,,,,
3017484,コロムナ公国,35290,9221,False,0,,,,,,,,,,,,,,,,,,,,,,,
3021290,メリナ王国,34792,10610,False,0,,,,,,,,,,,,,,,,,,,,,,,
3022598,ペレヤスラヴリ・ザレスキー公国,35229,10919,False,0,,,,,,,,,,,,,,,,,,,,,,,
3025513,ロストフ公国,49831,16756,False,0,,,,,,,,,,,,,,,,,,,,,,,
3025998,ザクセン＝アルテンブルク公国,50029,12024,False,0,,,,,,,,,,,,,,,,,,,,,,,
3026743,スーズダリ公国,34641,11105,False,0,10,0,2,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3027187,シュヴァルツブルク＝ルードルシュタット侯国,44149,9869,False,0,,,,,,,,,,,,,,,,,,,,,,,
3027205,シュヴァルツブルク＝ゾンダースハウゼン侯国,45053,10274,False,0,,,,,,,,,,,,,,,,,,,,,,,
3031133,バイエルン・ミュンヘン公国,37912,9290,False,1,,,,,,,,,,,,,,,,,,,,,,,
3031516,バイエルン・ランツフート公国,41407,10625,False,1,,,,,,,,,,,,,,,,,,,,,,,
3031547,バイエルン・インゴルシュタット公国,44331,10294,False,1,,,,,,,,,,,,,,,,,,,,,,,
3036917,オーヴルチ公国,37361,9478,False,0,,,,,,,,,,,,,,,,,,,,,,,
3036931,ヴィシゴロド公国,30084,7364,False,0,,,,,,,,,,,,,,,,,,,,,,,
3038828,タラスカ王国,79567,21069,False,1,51,0,3,0,0,0,2,12,2,12,0,2,0,5,0,0,3,2,0,0,3,2,3
3048553,ゲルツィケ公国,46386,10894,False,0,,,,,,,,,,,,,,,,,,,,,,,
3048555,クケイノス公国,41122,9728,False,0,,,,,,,,,,,,,,,,,,,,,,,
3051064,ステパニ公国,39174,10328,False,0,,,,,,,,,,,,,,,,,,,,,,,
3067323,スルツク公国,61066,19089,False,0,,,,,,,,,,,,,,,,,,,,,,,
3082644,モデナ＝レッジョ公国,56321,12202,False,0,,,,,,,,,,,,,,,,,,,,,,,
3084410,シスレニア共和国,42546,9154,False,0,,,,,,,,,,,,,,,,,,,,,,,
3093449,カタンガ共和国,72544,22905,False,0,,,,,,,,,,,,,,,,,,,,,,,
3093913,コンゴ共和国 (レオポルドヴィル),33837,8967,False,0,,,,,,,,,,,,,,,,,,,,,,,
3101382,ヒムヤル王国,67320,25381,False,0,,,,,,,,,,,,,,,,,,,,,,,
3121185,シュヴァーベン公国,74854,19848,False,1,,,,,,,,,,,,,,,,,,,,,,,
3122891,ストレジェフ公国,21631,6380,False,0,,,,,,,,,,,,,,,,,,,,,,,
3130846,ラヴォ王国,43494,13143,False,1,,,,,,,,,,,,,,,,,,,,,,,
3135012,ゴルカ王国,38448,10293,False,0,,,,,,,,,,,,,,,,,,,,,,,
3207676,楼煩,28312,8732,False,0,,,,,,,,,,,,,,,,,,,,,,,
3210483,ドロゴブージ公国 (ドロホブージ),22353,6059,False,0,,,,,,,,,,,,,,,,,,,,,,,
3218111,ガーイクワード家,58849,16464,False,0,,,,,,,,,,,,,,,,,,,,,,,
3226439,ギーラーン共和国,188560,35190,False,0,,,,,,,,,,,,,,,,,,,,,,,
3230868,ベラール王国,30813,9487,False,0,,,,,,,,,,,,,,,,,,,,,,,
3249425,タケッダ,37945,9577,False,1,,,,,,,,,,,,,,,,,,,,,,,
3258850,マメーリア王国,30384,10472,False,0,,,,,,,,,,,,,,,,,,,,,,,
3279737,英 (春秋),24043,6317,False,1,,,,,,,,,,,,,,,,,,,,,,,
3279931,イベリア王国,30908,7504,False,1,,,,,,,,,,,,,,,,,,,,,,,
3288920,北カフカース首長国,120807,16131,False,0,,,,,,,,,,,,,,,,,,,,,,,
3293755,キタイ (地理的呼称),39513,12721,False,0,,,,,,,,,,,,,,,,,,,,,,,
3310392,コゼリスク公国,22918,6698,False,0,,,,,,,,,,,,,,,,,,,,,,,
3318737,鍾離,26607,7851,False,0,,,,,,,,,,,,,,,,,,,,,,,
3323308,クウェート共和国,74727,25870,False,0,,,,,,,,,,,,,,,,,,,,,,,
3325285,ネバーランド,54960,16014,False,0,,,,,,,,,,,,,,,,,,,,,,,
3335641,ホルム公国 (ヘウム),22421,6581,False,0,,,,,,,,,,,,,,,,,,,,,,,
3336991,ブリャンスク公国,31661,9796,False,0,,,,,,,,,,,,,,,,,,,,,,,
3358414,熊毛王国,25304,7011,False,0,,,,,,,,,,,,,,,,,,,,,,,
3363579,キルワ王国,53825,20476,False,0,,,,,,,,,,,,,,,,,,,,,,,
3378338,クロアチア王国 (925年 - 1102年),131609,41614,False,1,54,0,10,0,0,0,2,1,0,2,3,2,3,5,0,9,3,2,0,0,0,2,10
3407339,アイルランド共和国 (1919-1922),100335,34895,False,1,,,,,,,,,,,,,,,,,,,,,,,
3414372,グルジア王国,87435,22916,False,0,,,,,,,,,,,,,,,,,,,,,,,
3427433,イオニア諸島合衆国,31075,9321,False,0,,,,,,,,,,,,,,,,,,,,,,,
3473920,サバア王国,45857,15671,False,0,,,,,,,,,,,,,,,,,,,,,,,
3495597,ドイツ王国,54470,11970,False,7,,,,,,,,,,,,,,,,,,,,,,,
3509407,周 (1678年-1681年),22293,6207,False,0,,,,,,,,,,,,,,,,,,,,,,,
3516946,燕 (安史の乱),28943,7395,False,0,,,,,,,,,,,,,,,,,,,,,,,
3518869,カルトリ王国,50114,12119,False,0,18,0,2,0,0,0,1,3,0,0,0,3,1,1,0,0,3,0,0,0,2,0,2
3525822,ンドンゴ王国,46536,12907,False,0,,,,,,,,,,,,,,,,,,,,,,,
3533478,カラチェフ公国,25444,7499,False,0,,,,,,,,,,,,,,,,,,,,,,,
3537883,ウスチエ公国,22015,6739,False,0,,,,,,,,,,,,,,,,,,,,,,,
3537885,グルホフ公国,26189,7269,False,0,,,,,,,,,,,,,,,,,,,,,,,
3538341,トルブチェフスク公国,41200,10448,False,0,,,,,,,,,,,,,,,,,,,,,,,
3543761,ルジェフ公国,29378,9174,False,0,,,,,,,,,,,,,,,,,,,,,,,
3545047,ノヴォシリ公国,28559,9865,False,0,,,,,,,,,,,,,,,,,,,,,,,
3545831,タルーサ公国,27191,8780,False,0,,,,,,,,,,,,,,,,,,,,,,,
3561770,ウクライナ共和国 (1991年-1996年),69011,13944,False,1,,,,,,,,,,,,,,,,,,,,,,,
3566698,トヴェリ大公国,81486,23348,False,0,,,,,,,,,,,,,,,,,,,,,,,
3569303,カシン公国,48961,14478,False,0,,,,,,,,,,,,,,,,,,,,,,,
3569309,ミクリン公国,32229,7945,False,0,,,,,,,,,,,,,,,,,,,,,,,
3570584,コールハープル・マラーター王国,42635,10478,False,0,,,,,,,,,,,,,,,,,,,,,,,
3572525,アルセダイン,30601,11182,False,0,,,,,,,,,,,,,,,,,,,,,,,
3577515,ザクセン＝ゴータ＝アルテンブルク,52075,12344,False,1,,,,,,,,,,,,,,,,,,,,,,,
3578282,ホルム公国 (クラスヌィー・ホルム),24400,6612,False,0,,,,,,,,,,,,,,,,,,,,,,,
3578581,エストニア共和国 (1918年-1940年),33524,8212,False,0,,,,,,,,,,,,,,,,,,,,,,,
3578599,リトアニア共和国 (1918年-1940年),34496,8274,False,0,,,,,,,,,,,,,,,,,,,,,,,
3578649,ラトビア共和国 (1918年-1940年),33338,8152,False,0,,,,,,,,,,,,,,,,,,,,,,,
3578721,ザクセン＝イェーナ,38970,9763,False,1,,,,,,,,,,,,,,,,,,,,,,,
3578736,ザクセン＝アイゼンベルク,38012,8460,False,1,,,,,,,,,,,,,,,,,,,,,,,
3578916,ザクセン＝ゴータ,53049,11108,False,1,,,,,,,,,,,,,,,,,,,,,,,
3579097,ザクセン＝マルクスール,31810,7905,False,1,,,,,,,,,,,,,,,,,,,,,,,
3579198,ドロゴブージ公国 (ドロジャエヴォ),26392,7250,False,0,,,,,,,,,,,,,,,,,,,,,,,
3581341,ズブツォフ公国,28308,9366,False,0,,,,,,,,,,,,,,,,,,,,,,,
3585310,ザクセン＝ヒルトブルクハウゼン,68433,14834,False,1,,,,,,,,,,,,,,,,,,,,,,,
3593946,ズヴェニゴロド公国 (ズヴェニゴロド・ナ・オケ),24190,6449,False,0,,,,,,,,,,,,,,,,,,,,,,,
3593948,ズヴェニゴロド公国 (ズヴェニゴロド),26430,7241,False,0,,,,,,,,,,,,,,,,,,,,,,,
3595403,ウグリチ公国,23342,7156,False,0,,,,,,,,,,,,,,,,,,,,,,,
3596916,スタロドゥーブ公国 (スタロドゥーブ・ナ・クリャージメ),31299,8714,False,0,,,,,,,,,,,,,,,,,,,,,,,
3598175,チェルケシア,28636,7560,False,0,22,0,1,0,0,0,0,8,0,3,3,1,2,1,0,0,1,1,0,0,0,0,1
3601251,ザクセン＝レムヒルト,38770,10022,False,1,,,,,,,,,,,,,,,,,,,,,,,
3601280,ザクセン＝ザールフェルト,40994,9876,False,1,,,,,,,,,,,,,,,,,,,,,,,
3607080,ブジスク公国,23505,6878,False,0,,,,,,,,,,,,,,,,,,,,,,,
3631747,ヴュルツブルク大公国,36588,9080,False,1,,,,,,,,,,,,,,,,,,,,,,,
3633107,ザルツブルク選帝侯領,45929,11306,False,1,,,,,,,,,,,,,,,,,,,,,,,
3674186,唐 (春秋),38214,7770,False,1,,,,,,,,,,,,,,,,,,,,,,,
3688996,シチ公国,21819,6872,False,0,,,,,,,,,,,,,,,,,,,,,,,
3691085,ヤロスラヴリ公国,38112,12048,False,0,,,,,,,,,,,,,,,,,,,,,,,
3692707,モロガ公国,25579,7910,False,0,,,,,,,,,,,,,,,,,,,,,,,
3694828,プロゾロフ公国,21718,6458,False,0,,,,,,,,,,,,,,,,,,,,,,,
3694841,ベルゴロド公国,29627,7503,False,0,,,,,,,,,,,,,,,,,,,,,,,
